,ID,Name,LongName,Parent,McCC,CLOC,LLOC,Number of developer commits,Number of previous modifications,Number of previous fixes,Number of committers,Number of bugs
178,L8932,SessionObject.java,hazelcast-monitor/src/main/java/com/hazelcast/monitor/server/SessionObject.java,L8926,26,0,180,575,11,0,1,0
179,L7870,ChangeEvent.java,hazelcast-monitor/src/main/java/com/hazelcast/monitor/client/event/ChangeEvent.java,L7869,1,0,8,575,3,0,1,0
180,L7871,ChangeEventType.java,hazelcast-monitor/src/main/java/com/hazelcast/monitor/client/event/ChangeEventType.java,L7869,1,0,11,575,5,0,1,0
181,L7872,ClientDisconnectedEvent.java,hazelcast-monitor/src/main/java/com/hazelcast/monitor/client/event/ClientDisconnectedEvent.java,L7869,1,0,29,575,2,0,1,0
182,L7873,InstanceCreated.java,hazelcast-monitor/src/main/java/com/hazelcast/monitor/client/event/InstanceCreated.java,L7869,1,0,17,575,4,0,1,0
183,L7874,InstanceDestroyed.java,hazelcast-monitor/src/main/java/com/hazelcast/monitor/client/event/InstanceDestroyed.java,L7869,1,0,16,575,2,0,1,0
184,L7875,InstanceEvent.java,hazelcast-monitor/src/main/java/com/hazelcast/monitor/client/event/InstanceEvent.java,L7869,1,0,38,575,3,0,1,0
185,L7876,InstanceStatistics.java,hazelcast-monitor/src/main/java/com/hazelcast/monitor/client/event/InstanceStatistics.java,L7869,1,0,48,575,3,0,1,0
186,L7877,LocalInstanceStatistics.java,hazelcast-monitor/src/main/java/com/hazelcast/monitor/client/event/LocalInstanceStatistics.java,L7869,1,0,3,575,1,0,1,0
187,L7878,MapStatistics.java,hazelcast-monitor/src/main/java/com/hazelcast/monitor/client/event/MapStatistics.java,L7869,2,0,57,575,9,0,1,0
188,L7879,MemberEvent.java,hazelcast-monitor/src/main/java/com/hazelcast/monitor/client/event/MemberEvent.java,L7869,1,0,38,575,3,0,1,0
189,L7880,MemberInfo.java,hazelcast-monitor/src/main/java/com/hazelcast/monitor/client/event/MemberInfo.java,L7869,1,0,86,575,3,0,1,0
190,L7881,Partitions.java,hazelcast-monitor/src/main/java/com/hazelcast/monitor/client/event/Partitions.java,L7869,1,0,40,575,2,0,1,0
191,L7882,QueueStatistics.java,hazelcast-monitor/src/main/java/com/hazelcast/monitor/client/event/QueueStatistics.java,L7869,2,0,46,575,3,0,1,0
192,L8169,ClientDisconnectedException.java,hazelcast-monitor/src/main/java/com/hazelcast/monitor/client/exception/ClientDisconnectedException.java,L8168,1,0,3,575,2,0,1,0
193,L8174,ChangeEventHandler.java,hazelcast-monitor/src/main/java/com/hazelcast/monitor/client/handler/ChangeEventHandler.java,L8173,1,0,5,575,1,0,1,0
194,L8175,InstanceCreatedHandler.java,hazelcast-monitor/src/main/java/com/hazelcast/monitor/client/handler/InstanceCreatedHandler.java,L8173,1,0,19,575,2,0,1,0
195,L8176,InstanceDestroyedHandler.java,hazelcast-monitor/src/main/java/com/hazelcast/monitor/client/handler/InstanceDestroyedHandler.java,L8173,4,0,31,575,2,0,1,0
196,L8177,MemberEventHandler.java,hazelcast-monitor/src/main/java/com/hazelcast/monitor/client/handler/MemberEventHandler.java,L8173,5,0,43,575,5,0,1,0
197,L8937,ChangeEventGenerator.java,hazelcast-monitor/src/main/java/com/hazelcast/monitor/server/event/ChangeEventGenerator.java,L8936,1,0,8,575,2,0,1,0
198,L8938,ChangeEventGeneratorFactory.java,hazelcast-monitor/src/main/java/com/hazelcast/monitor/server/event/ChangeEventGeneratorFactory.java,L8936,5,0,18,575,4,0,1,0
199,L8939,InstanceStatisticsGenerator.java,hazelcast-monitor/src/main/java/com/hazelcast/monitor/server/event/InstanceStatisticsGenerator.java,L8936,4,0,35,575,2,0,1,0
200,L8940,MapStatisticsGenerator.java,hazelcast-monitor/src/main/java/com/hazelcast/monitor/server/event/MapStatisticsGenerator.java,L8936,14,0,102,575,10,0,2,0
201,L8941,MemberInfoEventGenerator.java,hazelcast-monitor/src/main/java/com/hazelcast/monitor/server/event/MemberInfoEventGenerator.java,L8936,6,0,65,575,2,0,1,0
202,L8942,MembershipEventGenerator.java,hazelcast-monitor/src/main/java/com/hazelcast/monitor/server/event/MembershipEventGenerator.java,L8936,3,0,45,575,3,0,1,0
203,L8943,PartitionsEventGenerator.java,hazelcast-monitor/src/main/java/com/hazelcast/monitor/server/event/PartitionsEventGenerator.java,L8936,5,0,47,575,2,0,1,0
204,L8944,QueueStatisticsGenerator.java,hazelcast-monitor/src/main/java/com/hazelcast/monitor/server/event/QueueStatisticsGenerator.java,L8936,6,0,78,575,2,0,1,0
205,L7435,ClusterStateView.java,hazelcast/src/main/java/com/hazelcast/monitor/ClusterStateView.java,L7434,1,0,16,2899,2,0,2,0
206,L7436,ClusterStateViewImpl.java,hazelcast/src/main/java/com/hazelcast/monitor/ClusterStateViewImpl.java,L7434,9,0,104,1118,1,0,1,0
207,L7437,DistributedMapStatsCallable.java,hazelcast/src/main/java/com/hazelcast/monitor/DistributedMapStatsCallable.java,L7434,1,0,43,575,3,0,2,0
208,L7438,DistributedMemberInfoCallable.java,hazelcast/src/main/java/com/hazelcast/monitor/DistributedMemberInfoCallable.java,L7434,3,0,62,1118,2,0,2,0
209,L7439,DistributedQueueStatsCallable.java,hazelcast/src/main/java/com/hazelcast/monitor/DistributedQueueStatsCallable.java,L7434,1,0,43,1118,1,0,1,0
210,L7440,LocalMapOperationStats.java,hazelcast/src/main/java/com/hazelcast/monitor/LocalMapOperationStats.java,L7434,1,0,15,575,5,0,2,0
211,L7441,LocalMapStats.java,hazelcast/src/main/java/com/hazelcast/monitor/LocalMapStats.java,L7434,1,0,18,575,7,0,2,0
212,L7442,LocalQueueOperationStats.java,hazelcast/src/main/java/com/hazelcast/monitor/LocalQueueOperationStats.java,L7434,1,0,10,1118,3,0,1,0
213,L7443,LocalQueueStats.java,hazelcast/src/main/java/com/hazelcast/monitor/LocalQueueStats.java,L7434,1,0,9,1118,2,0,1,0
214,L7444,LocalTopicOperationStats.java,hazelcast/src/main/java/com/hazelcast/monitor/LocalTopicOperationStats.java,L7434,1,0,8,575,1,0,1,0
215,L7445,LocalTopicStats.java,hazelcast/src/main/java/com/hazelcast/monitor/LocalTopicStats.java,L7434,1,0,4,575,1,0,1,0
216,L7446,MemberHealthStats.java,hazelcast/src/main/java/com/hazelcast/monitor/MemberHealthStats.java,L7434,1,0,9,1118,1,0,1,0
217,L7447,MemberState.java,hazelcast/src/main/java/com/hazelcast/monitor/MemberState.java,L7434,1,0,12,1118,5,0,2,0
218,L7448,TimedClusterState.java,hazelcast/src/main/java/com/hazelcast/monitor/TimedClusterState.java,L7434,8,0,74,1118,7,0,3,0
219,L12088,AbstractNodeAware.java,hazelcast/src/main/java/com/hazelcast/cluster/AbstractNodeAware.java,L12087,1,0,12,1118,5,0,1,0
220,L12089,AbstractRemotelyCallable.java,hazelcast/src/main/java/com/hazelcast/cluster/AbstractRemotelyCallable.java,L12087,1,0,21,1118,5,0,1,0
221,L12090,AbstractRemotelyProcessable.java,hazelcast/src/main/java/com/hazelcast/cluster/AbstractRemotelyProcessable.java,L12087,1,0,18,1118,6,0,1,0
222,L12091,AddOrRemoveConnection.java,hazelcast/src/main/java/com/hazelcast/cluster/AddOrRemoveConnection.java,L12087,1,0,34,1118,5,0,1,0
223,L12092,Bind.java,hazelcast/src/main/java/com/hazelcast/cluster/Bind.java,L12087,1,0,16,1118,7,0,1,0
224,L12093,ClusterImpl.java,hazelcast/src/main/java/com/hazelcast/cluster/ClusterImpl.java,L12087,34,0,190,1118,22,0,2,0
225,L12094,ClusterManager.java,hazelcast/src/main/java/com/hazelcast/cluster/ClusterManager.java,L12087,170,0,855,1118,81,0,3,0
226,L12095,ClusterService.java,hazelcast/src/main/java/com/hazelcast/cluster/ClusterService.java,L12087,32,0,238,1118,40,0,2,0
227,L12096,ConnectionCheckCall.java,hazelcast/src/main/java/com/hazelcast/cluster/ConnectionCheckCall.java,L12087,4,0,14,1118,5,0,1,0
228,L12097,FinalizeJoin.java,hazelcast/src/main/java/com/hazelcast/cluster/FinalizeJoin.java,L12087,1,0,7,1118,6,0,1,0
229,L12098,InitialProcess.java,hazelcast/src/main/java/com/hazelcast/cluster/InitialProcess.java,L12087,4,0,32,86,4,0,2,0
230,L12099,JoinInfo.java,hazelcast/src/main/java/com/hazelcast/cluster/JoinInfo.java,L12087,4,0,77,86,8,0,2,0
231,L12100,JoinRequest.java,hazelcast/src/main/java/com/hazelcast/cluster/JoinRequest.java,L12087,3,0,70,86,10,0,2,0
232,L12101,Master.java,hazelcast/src/main/java/com/hazelcast/cluster/Master.java,L12087,1,0,36,1118,6,0,1,0
233,L12102,MemberInfo.java,hazelcast/src/main/java/com/hazelcast/cluster/MemberInfo.java,L12087,8,0,61,1118,7,0,1,0
234,L12103,MemberRemover.java,hazelcast/src/main/java/com/hazelcast/cluster/MemberRemover.java,L12087,1,0,27,1118,5,0,1,0
235,L12104,MembersUpdateCall.java,hazelcast/src/main/java/com/hazelcast/cluster/MembersUpdateCall.java,L12087,6,0,64,1118,7,0,1,0
236,L12105,NodeAware.java,hazelcast/src/main/java/com/hazelcast/cluster/NodeAware.java,L12087,1,0,6,1118,4,0,1,0
237,L12106,RemotelyProcessable.java,hazelcast/src/main/java/com/hazelcast/cluster/RemotelyProcessable.java,L12087,1,0,7,1118,5,0,1,0
238,L12107,SyncProcess.java,hazelcast/src/main/java/com/hazelcast/cluster/SyncProcess.java,L12087,1,0,30,1118,9,0,1,0
239,L13303,AbstractXmlConfigHelper.java,hazelcast/src/main/java/com/hazelcast/config/AbstractXmlConfigHelper.java,L13302,16,0,125,86,3,0,1,0
240,L13304,AsymmetricEncryptionConfig.java,hazelcast/src/main/java/com/hazelcast/config/AsymmetricEncryptionConfig.java,L13302,3,0,99,86,6,0,2,0
241,L13305,ClasspathXmlConfig.java,hazelcast/src/main/java/com/hazelcast/config/ClasspathXmlConfig.java,L13302,2,0,20,1118,2,0,2,0
242,L13306,Config.java,hazelcast/src/main/java/com/hazelcast/config/Config.java,L13302,68,0,528,1118,33,0,2,0
243,L13307,ConfigBuilder.java,hazelcast/src/main/java/com/hazelcast/config/ConfigBuilder.java,L13302,1,0,4,1118,5,0,1,0
244,L13308,ExecutorConfig.java,hazelcast/src/main/java/com/hazelcast/config/ExecutorConfig.java,L13302,4,0,74,86,12,0,2,0
245,L13309,FileSystemXmlConfig.java,hazelcast/src/main/java/com/hazelcast/config/FileSystemXmlConfig.java,L13302,1,0,20,1118,2,0,2,0
246,L13310,GroupConfig.java,hazelcast/src/main/java/com/hazelcast/config/GroupConfig.java,L13302,11,0,73,86,5,0,2,0
247,L13311,InMemoryXmlConfig.java,hazelcast/src/main/java/com/hazelcast/config/InMemoryXmlConfig.java,L13302,3,0,18,1118,2,0,2,0
248,L13312,Interfaces.java,hazelcast/src/main/java/com/hazelcast/config/Interfaces.java,L13302,6,0,59,86,9,0,2,0
249,L13313,Join.java,hazelcast/src/main/java/com/hazelcast/config/Join.java,L13302,1,0,37,86,10,0,2,0
250,L13314,MapConfig.java,hazelcast/src/main/java/com/hazelcast/config/MapConfig.java,L13302,45,0,281,1118,27,0,2,0
251,L13315,MapStoreConfig.java,hazelcast/src/main/java/com/hazelcast/config/MapStoreConfig.java,L13302,1,0,61,86,10,0,2,0
252,L13316,MaxSizeConfig.java,hazelcast/src/main/java/com/hazelcast/config/MaxSizeConfig.java,L13302,2,0,46,1118,2,0,1,0
253,L13317,MergePolicyConfig.java,hazelcast/src/main/java/com/hazelcast/config/MergePolicyConfig.java,L13302,1,0,42,1118,1,0,1,0
254,L13318,MulticastConfig.java,hazelcast/src/main/java/com/hazelcast/config/MulticastConfig.java,L13302,1,0,62,86,8,0,2,0
255,L13319,NearCacheConfig.java,hazelcast/src/main/java/com/hazelcast/config/NearCacheConfig.java,L13302,1,0,56,1118,5,0,1,0
256,L13320,NetworkConfig.java,hazelcast/src/main/java/com/hazelcast/config/NetworkConfig.java,L13302,5,0,77,86,8,0,2,0
257,L13321,QueueConfig.java,hazelcast/src/main/java/com/hazelcast/config/QueueConfig.java,L13302,7,0,67,1118,14,0,2,0
258,L13322,SymmetricEncryptionConfig.java,hazelcast/src/main/java/com/hazelcast/config/SymmetricEncryptionConfig.java,L13302,6,0,97,86,6,0,2,0
259,L13323,TcpIpConfig.java,hazelcast/src/main/java/com/hazelcast/config/TcpIpConfig.java,L13302,15,0,124,1118,10,0,2,0
260,L13324,TopicConfig.java,hazelcast/src/main/java/com/hazelcast/config/TopicConfig.java,L13302,7,0,58,86,7,0,2,0
261,L13325,UrlXmlConfig.java,hazelcast/src/main/java/com/hazelcast/config/UrlXmlConfig.java,L13302,1,0,20,1118,2,0,2,0
262,L13326,XmlConfigBuilder.java,hazelcast/src/main/java/com/hazelcast/config/XmlConfigBuilder.java,L13302,123,0,540,1118,41,0,3,0
263,L14689,AbstractMapStore.java,hazelcast/src/main/java/com/hazelcast/core/AbstractMapStore.java,L14688,1,0,8,1118,3,0,1,0
264,L14690,AtomicNumber.java,hazelcast/src/main/java/com/hazelcast/core/AtomicNumber.java,L14688,1,0,14,86,4,0,2,0
265,L14691,Cluster.java,hazelcast/src/main/java/com/hazelcast/core/Cluster.java,L14688,1,0,9,1118,5,0,1,0
266,L14692,DistributedTask.java,hazelcast/src/main/java/com/hazelcast/core/DistributedTask.java,L14688,27,0,242,1118,15,0,2,0
267,L14693,EntryAdapter.java,hazelcast/src/main/java/com/hazelcast/core/EntryAdapter.java,L14688,1,0,11,1118,2,0,2,0
268,L14694,EntryEvent.java,hazelcast/src/main/java/com/hazelcast/core/EntryEvent.java,L14688,2,0,63,1118,18,0,3,0
269,L14695,EntryEventType.java,hazelcast/src/main/java/com/hazelcast/core/EntryEventType.java,L14688,3,0,22,1118,3,0,1,0
270,L14696,EntryListener.java,hazelcast/src/main/java/com/hazelcast/core/EntryListener.java,L14688,1,0,8,1118,7,0,1,0
271,L14697,ExecutionCallback.java,hazelcast/src/main/java/com/hazelcast/core/ExecutionCallback.java,L14688,1,0,5,1118,3,0,1,0
272,L14698,Hazelcast.java,hazelcast/src/main/java/com/hazelcast/core/Hazelcast.java,L14688,9,0,134,575,31,0,3,0
273,L14699,HazelcastInstance.java,hazelcast/src/main/java/com/hazelcast/core/HazelcastInstance.java,L14688,1,0,32,575,14,0,2,0
274,L14700,HazelcastInstanceAware.java,hazelcast/src/main/java/com/hazelcast/core/HazelcastInstanceAware.java,L14688,1,0,4,1118,3,0,1,0
275,L14701,HazelcastInstanceAwareObject.java,hazelcast/src/main/java/com/hazelcast/core/HazelcastInstanceAwareObject.java,L14688,1,0,23,1118,7,0,1,0
276,L14702,ICollection.java,hazelcast/src/main/java/com/hazelcast/core/ICollection.java,L14688,1,0,6,1118,6,0,1,0
277,L14703,IdGenerator.java,hazelcast/src/main/java/com/hazelcast/core/IdGenerator.java,L14688,1,0,5,1118,6,0,1,0
278,L14704,IList.java,hazelcast/src/main/java/com/hazelcast/core/IList.java,L14688,1,0,4,1118,4,0,1,0
279,L14705,ILock.java,hazelcast/src/main/java/com/hazelcast/core/ILock.java,L14688,1,0,5,1118,7,0,1,0
280,L14706,IMap.java,hazelcast/src/main/java/com/hazelcast/core/IMap.java,L14688,1,0,47,1118,31,0,2,0
281,L14707,Instance.java,hazelcast/src/main/java/com/hazelcast/core/Instance.java,L14688,1,0,28,575,9,0,2,0
282,L14708,InstanceEvent.java,hazelcast/src/main/java/com/hazelcast/core/InstanceEvent.java,L14688,1,0,23,1118,4,0,1,0
283,L14709,InstanceListener.java,hazelcast/src/main/java/com/hazelcast/core/InstanceListener.java,L14688,1,0,6,1118,4,0,1,0
284,L14710,IQueue.java,hazelcast/src/main/java/com/hazelcast/core/IQueue.java,L14688,1,0,6,1118,6,0,1,0
285,L14711,ISet.java,hazelcast/src/main/java/com/hazelcast/core/ISet.java,L14688,1,0,4,1118,4,0,1,0
286,L14712,ItemListener.java,hazelcast/src/main/java/com/hazelcast/core/ItemListener.java,L14688,1,0,6,1118,4,0,1,0
287,L14713,ITopic.java,hazelcast/src/main/java/com/hazelcast/core/ITopic.java,L14688,1,0,7,1118,4,0,1,0
288,L14714,LifecycleEvent.java,hazelcast/src/main/java/com/hazelcast/core/LifecycleEvent.java,L14688,1,0,29,86,4,0,2,0
289,L14715,LifecycleListener.java,hazelcast/src/main/java/com/hazelcast/core/LifecycleListener.java,L14688,1,0,4,1118,1,0,1,0
290,L14716,LifecycleService.java,hazelcast/src/main/java/com/hazelcast/core/LifecycleService.java,L14688,1,0,10,1118,1,0,1,0
291,L14717,MapEntry.java,hazelcast/src/main/java/com/hazelcast/core/MapEntry.java,L14688,1,0,13,575,6,0,2,0
292,L14718,MapLoader.java,hazelcast/src/main/java/com/hazelcast/core/MapLoader.java,L14688,1,0,9,1118,8,0,1,0
293,L14719,MapLoaderLifecycleSupport.java,hazelcast/src/main/java/com/hazelcast/core/MapLoaderLifecycleSupport.java,L14688,1,0,6,1118,2,0,1,0
294,L14720,MapStore.java,hazelcast/src/main/java/com/hazelcast/core/MapStore.java,L14688,1,0,9,1118,7,0,1,0
295,L14721,Member.java,hazelcast/src/main/java/com/hazelcast/core/Member.java,L14688,1,0,13,575,10,0,2,0
296,L14722,MemberLeftException.java,hazelcast/src/main/java/com/hazelcast/core/MemberLeftException.java,L14688,1,0,11,1118,6,0,1,0
297,L14723,MembershipEvent.java,hazelcast/src/main/java/com/hazelcast/core/MembershipEvent.java,L14688,2,0,28,1118,5,0,1,0
298,L14724,MembershipListener.java,hazelcast/src/main/java/com/hazelcast/core/MembershipListener.java,L14688,1,0,6,1118,6,0,1,0
299,L14725,MessageListener.java,hazelcast/src/main/java/com/hazelcast/core/MessageListener.java,L14688,1,0,5,1118,5,0,1,0
300,L14726,MultiMap.java,hazelcast/src/main/java/com/hazelcast/core/MultiMap.java,L14688,1,0,33,1118,10,0,1,0
301,L14727,MultiTask.java,hazelcast/src/main/java/com/hazelcast/core/MultiTask.java,L14688,1,0,25,1118,4,0,1,0
302,L14728,Prefix.java,hazelcast/src/main/java/com/hazelcast/core/Prefix.java,L14688,1,0,19,575,8,0,3,0
303,L14729,Semaphore.java,hazelcast/src/main/java/com/hazelcast/core/Semaphore.java,L14688,1,0,16,575,1,0,1,0
304,L14730,Transaction.java,hazelcast/src/main/java/com/hazelcast/core/Transaction.java,L14688,1,0,16,1118,5,0,1,0
305,L16412,AllTest.java,hazelcast/src/main/java/com/hazelcast/examples/AllTest.java,L16411,33,0,524,575,2,0,1,0
306,L16413,ChatApplication.java,hazelcast/src/main/java/com/hazelcast/examples/ChatApplication.java,L16411,13,0,92,1118,6,0,1,0
307,L16414,DummyStore.java,hazelcast/src/main/java/com/hazelcast/examples/DummyStore.java,L16411,1,0,35,1118,4,0,1,0
308,L16415,LineReader.java,hazelcast/src/main/java/com/hazelcast/examples/LineReader.java,L16411,1,0,4,575,1,0,1,0
309,L16416,LongRunningTest.java,hazelcast/src/main/java/com/hazelcast/examples/LongRunningTest.java,L16411,20,0,208,1118,5,0,2,0
310,L16417,LongRunningTransactionTest.java,hazelcast/src/main/java/com/hazelcast/examples/LongRunningTransactionTest.java,L16411,30,0,272,1118,1,0,1,0
311,L16418,SimpleFunctionalMapTest.java,hazelcast/src/main/java/com/hazelcast/examples/SimpleFunctionalMapTest.java,L16411,19,0,133,1118,4,0,1,0
312,L16419,SimpleMapTest.java,hazelcast/src/main/java/com/hazelcast/examples/SimpleMapTest.java,L16411,20,0,103,1118,21,0,2,0
313,L16420,SimpleMultiMapTest.java,hazelcast/src/main/java/com/hazelcast/examples/SimpleMultiMapTest.java,L16411,19,0,116,575,1,0,1,0
314,L16421,SimpleQueueTest.java,hazelcast/src/main/java/com/hazelcast/examples/SimpleQueueTest.java,L16411,7,0,67,1118,4,0,1,0
315,L16422,StartServer.java,hazelcast/src/main/java/com/hazelcast/examples/StartServer.java,L16411,1,0,7,1118,1,0,1,0
316,L16423,TestApp.java,hazelcast/src/main/java/com/hazelcast/examples/TestApp.java,L16411,214,0,1057,2899,34,0,3,0
317,L17538,AddressPicker.java,hazelcast/src/main/java/com/hazelcast/impl/AddressPicker.java,L17537,37,0,169,1118,28,0,3,0
318,L17539,AsyncCall.java,hazelcast/src/main/java/com/hazelcast/impl/AsyncCall.java,L17537,8,0,56,1118,6,0,1,0
319,L17540,AtomicNumberImpl.java,hazelcast/src/main/java/com/hazelcast/impl/AtomicNumberImpl.java,L17537,9,0,168,1118,6,0,2,0
320,L17541,BaseCollection.java,hazelcast/src/main/java/com/hazelcast/impl/BaseCollection.java,L17537,1,0,37,1118,2,0,1,0
321,L17542,BaseManager.java,hazelcast/src/main/java/com/hazelcast/impl/BaseManager.java,L17537,167,0,1241,1118,147,0,3,0
322,L17543,Block.java,hazelcast/src/main/java/com/hazelcast/impl/Block.java,L17537,12,0,112,1118,18,0,1,0
323,L17544,BlockingQueueManager.java,hazelcast/src/main/java/com/hazelcast/impl/BlockingQueueManager.java,L17537,128,0,952,1118,69,0,4,0
324,L17545,Blocks.java,hazelcast/src/main/java/com/hazelcast/impl/Blocks.java,L17537,5,0,44,1118,5,0,2,0
325,L17546,CallContext.java,hazelcast/src/main/java/com/hazelcast/impl/CallContext.java,L17537,2,0,31,1118,8,0,2,0
326,L17547,ClientDistributedTask.java,hazelcast/src/main/java/com/hazelcast/impl/ClientDistributedTask.java,L17537,1,0,43,575,5,0,2,0
327,L17548,ClientEndpoint.java,hazelcast/src/main/java/com/hazelcast/impl/ClientEndpoint.java,L17537,37,0,252,575,16,0,2,0
328,L17549,ClientRequestHandler.java,hazelcast/src/main/java/com/hazelcast/impl/ClientRequestHandler.java,L17537,5,0,32,1118,21,0,2,0
329,L17550,ClientService.java,hazelcast/src/main/java/com/hazelcast/impl/ClientService.java,L17537,95,0,1139,575,100,0,3,0
330,L17551,ClientServiceException.java,hazelcast/src/main/java/com/hazelcast/impl/ClientServiceException.java,L17537,1,0,11,1118,1,0,1,0
331,L17552,ClusterOperation.java,hazelcast/src/main/java/com/hazelcast/impl/ClusterOperation.java,L17537,3,0,124,1118,51,0,2,0
332,L17553,CMap.java,hazelcast/src/main/java/com/hazelcast/impl/CMap.java,L17537,409,0,1739,1118,160,0,3,0
