,ID,Name,LongName,Parent,McCC,CLOC,LLOC,Number of previous fixes,Number of committers,Number of previous modifications,Number of developer commits,Number of bugs
138,L7129,StructuredContentServiceExtensionManager.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/structure/service/StructuredContentServiceExtensionManager.java,L7124,1,0,13,0,3,7,219,0
139,L7130,StructuredContentServiceImpl.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/structure/service/StructuredContentServiceImpl.java,L7124,75,0,466,3,8,69,592,0
140,L7522,URLHandlerDao.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/url/dao/URLHandlerDao.java,L7521,1,0,9,0,5,11,219,0
141,L7523,URlHandlerDaoImpl.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/url/dao/URlHandlerDaoImpl.java,L7521,4,0,56,0,6,22,1464,0
142,L7562,NullURLHandler.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/url/domain/NullURLHandler.java,L7561,1,0,3,0,5,16,1283,0
143,L7563,URLHandler.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/url/domain/URLHandler.java,L7561,1,0,14,0,6,19,2597,0
144,L7564,URLHandlerDTO.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/url/domain/URLHandlerDTO.java,L7561,2,0,53,0,3,3,2597,0
145,L7565,URLHandlerImpl.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/url/domain/URLHandlerImpl.java,L7561,15,0,138,0,9,33,2597,0
146,L7669,URLHandlerService.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/url/service/URLHandlerService.java,L7668,1,0,11,0,6,17,2597,0
147,L7670,URLHandlerServiceImpl.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/url/service/URLHandlerServiceImpl.java,L7668,10,0,80,3,7,31,592,0
148,L7758,URLRedirectType.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/url/type/URLRedirectType.java,L7757,9,0,58,1,5,20,1283,0
149,L8084,BroadleafPageController.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/web/controller/BroadleafPageController.java,L8083,5,0,65,0,6,29,1464,0
150,L8085,BroadleafRobotsController.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/web/controller/BroadleafRobotsController.java,L8083,7,0,66,1,5,7,1283,0
151,L8181,ContentDeepLinkServiceImpl.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/web/deeplink/ContentDeepLinkServiceImpl.java,L8180,1,0,26,0,5,9,423,0
152,L8220,StaticAssetView.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/web/file/StaticAssetView.java,L8219,10,0,95,0,6,18,219,0
153,L8221,StaticAssetViewController.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/web/file/StaticAssetViewController.java,L8219,12,0,117,0,7,31,219,0
154,L8222,UrlRewriteTag.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/web/file/UrlRewriteTag.java,L8219,5,0,63,0,5,19,219,0
155,L8496,AbstractContentProcessorExtensionHandler.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/web/processor/AbstractContentProcessorExtensionHandler.java,L8495,1,0,22,0,2,3,423,0
156,L8497,ContentProcessor.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/web/processor/ContentProcessor.java,L8495,32,0,229,2,9,57,423,0
157,L8498,ContentProcessorExtensionHandler.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/web/processor/ContentProcessorExtensionHandler.java,L8495,1,0,12,0,5,12,423,0
158,L8499,ContentProcessorExtensionManager.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/web/processor/ContentProcessorExtensionManager.java,L8495,1,0,11,0,4,5,219,0
159,L8500,HrefUrlRewriteProcessor.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/web/processor/HrefUrlRewriteProcessor.java,L8495,4,0,42,0,3,3,1283,0
160,L8501,UrlRewriteProcessor.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/web/processor/UrlRewriteProcessor.java,L8495,4,0,61,1,5,13,1464,0
161,L8715,DisplayContentTag.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/web/structure/DisplayContentTag.java,L8714,17,0,170,0,5,22,1283,0
162,L2713,DynamicFieldPersistenceHandlerHelper.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/server/handler/DynamicFieldPersistenceHandlerHelper.java,L2712,18,0,135,1,5,15,423,0
163,L2714,PageTemplateCustomPersistenceHandler.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/server/handler/PageTemplateCustomPersistenceHandler.java,L2712,48,0,284,7,8,68,2597,0
164,L2715,RequestDTOCustomPersistenceHandler.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/server/handler/RequestDTOCustomPersistenceHandler.java,L2712,1,0,15,0,6,12,219,0
165,L2716,StructuredContentTypeCustomPersistenceHandler.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/server/handler/StructuredContentTypeCustomPersistenceHandler.java,L2712,35,0,233,7,8,61,2597,0
166,L2717,TimeDTOCustomPersistenceHandler.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/server/handler/TimeDTOCustomPersistenceHandler.java,L2712,2,0,56,1,7,21,219,0
167,L3192,AdminAssetController.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/web/controller/AdminAssetController.java,L3191,5,0,100,1,7,15,423,0
168,L3193,AdminAssetUploadController.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/web/controller/AdminAssetUploadController.java,L3191,6,0,119,3,6,23,423,0
169,L3194,AdminPageController.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/web/controller/AdminPageController.java,L3191,8,0,118,4,6,20,1464,0
170,L3195,AdminStructuredContentController.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/web/controller/AdminStructuredContentController.java,L3191,3,0,83,4,6,20,423,0
171,L3483,AssetFormBuilderService.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/web/service/AssetFormBuilderService.java,L3482,1,0,5,0,4,5,219,0
172,L3484,AssetFormBuilderServiceImpl.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/web/service/AssetFormBuilderServiceImpl.java,L3482,5,0,61,0,5,9,219,0
173,L4494,NamedOperationComponent.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/file/service/operation/NamedOperationComponent.java,L4493,1,0,6,0,4,9,219,0
174,L4495,NamedOperationManager.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/file/service/operation/NamedOperationManager.java,L4493,1,0,7,0,5,14,1464,0
175,L4496,NamedOperationManagerImpl.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/file/service/operation/NamedOperationManagerImpl.java,L4493,3,0,28,0,5,14,1464,0
176,L4497,StaticMapNamedOperationComponent.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/file/service/operation/StaticMapNamedOperationComponent.java,L4493,4,0,32,0,4,9,219,0
177,L5829,JMSArchivedPagePublisher.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/page/message/jms/JMSArchivedPagePublisher.java,L5828,1,0,33,0,4,9,219,0
178,L5830,JMSArchivedPageSubscriber.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/page/message/jms/JMSArchivedPageSubscriber.java,L5828,2,0,20,0,4,10,219,0
179,L6342,PageRuleType.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/page/service/type/PageRuleType.java,L6341,9,0,66,1,5,20,1283,0
180,L7095,JMSArchivedStructuredContentPublisher.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/structure/message/jms/JMSArchivedStructuredContentPublisher.java,L7094,1,0,37,0,4,9,219,0
181,L7096,JMSArchivedStructuredContentSubscriber.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/structure/message/jms/JMSArchivedStructuredContentSubscriber.java,L7094,3,0,23,0,4,10,219,0
182,L7482,StructuredContentRuleType.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/structure/service/type/StructuredContentRuleType.java,L7481,9,0,59,1,5,22,1283,0
183,L7798,BroadleafProcessURLFilterTest.java,admin/broadleaf-contentmanagement-module/src/test/java/org/broadleafcommerce/cms/web/BroadleafProcessURLFilterTest.java,L7797,1,0,11,0,5,8,219,0
184,L4491,StaticAssetServiceImplTest.java,admin/broadleaf-contentmanagement-module/src/test/java/org/broadleafcommerce/cms/file/service/StaticAssetServiceImplTest.java,L4490,1,0,22,0,5,10,219,0
185,L5871,PageSiteMapGeneratorTest.java,admin/broadleaf-contentmanagement-module/src/test/java/org/broadleafcommerce/cms/page/service/PageSiteMapGeneratorTest.java,L5870,1,0,50,0,3,3,1464,0
186,L7673,URLHandlerServiceTest.java,admin/broadleaf-contentmanagement-module/src/test/java/org/broadleafcommerce/cms/url/service/URLHandlerServiceTest.java,L7672,1,0,60,2,2,5,592,0
187,L8850,AdminAudit.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/audit/AdminAudit.java,L8849,1,0,12,0,3,3,219,0
188,L8851,AdminAuditable.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/audit/AdminAuditable.java,L8849,16,0,77,2,7,22,1283,0
189,L8852,AdminAuditableListener.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/audit/AdminAuditableListener.java,L8849,14,0,80,1,8,35,2597,0
190,L8945,AdminExporterDTO.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/dto/AdminExporterDTO.java,L8944,1,0,27,0,2,4,219,0
191,L8946,AdornedTargetCollectionMetadata.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/dto/AdornedTargetCollectionMetadata.java,L8944,14,0,73,1,3,7,1283,0
192,L8947,AdornedTargetList.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/dto/AdornedTargetList.java,L8944,43,0,207,1,4,13,2597,0
193,L8948,BasicCollectionMetadata.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/dto/BasicCollectionMetadata.java,L8944,7,0,50,1,5,9,1283,0
194,L8949,BasicFieldMetadata.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/dto/BasicFieldMetadata.java,L8944,149,0,686,1,5,22,1464,0
195,L8950,BatchDynamicResultSet.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/dto/BatchDynamicResultSet.java,L8944,1,0,11,0,2,2,219,0
196,L8951,BatchPersistencePackage.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/dto/BatchPersistencePackage.java,L8944,6,0,25,1,3,7,1283,0
197,L8952,ClassMetadata.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/dto/ClassMetadata.java,L8944,2,0,55,1,4,5,423,0
198,L8953,ClassTree.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/dto/ClassTree.java,L8944,9,0,111,1,3,3,219,0
199,L8954,CollectionMetadata.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/dto/CollectionMetadata.java,L8944,14,0,65,1,3,9,1283,0
200,L8955,CriteriaTransferObject.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/dto/CriteriaTransferObject.java,L8944,4,0,66,0,5,9,592,0
201,L8956,DynamicResultSet.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/dto/DynamicResultSet.java,L8944,1,0,61,0,2,2,219,0
202,L8957,Entity.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/dto/Entity.java,L8944,60,0,281,2,5,26,1464,0
203,L8958,EntityResult.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/dto/EntityResult.java,L8944,1,0,19,0,3,3,219,0
204,L8959,FieldMetadata.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/dto/FieldMetadata.java,L8944,56,0,211,1,3,8,1283,0
205,L8960,FilterAndSortCriteria.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/dto/FilterAndSortCriteria.java,L8944,6,0,99,0,4,10,2597,0
206,L8961,ForeignKey.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/dto/ForeignKey.java,L8944,33,0,170,2,5,15,1283,0
207,L8962,iFieldMetadata.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/dto/iFieldMetadata.java,L8944,1,0,37,0,2,4,219,0
208,L8963,MapMetadata.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/dto/MapMetadata.java,L8944,25,0,138,2,3,11,2597,0
209,L8964,MapStructure.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/dto/MapStructure.java,L8944,33,0,154,2,4,13,1283,0
210,L8965,MergedPropertyType.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/dto/MergedPropertyType.java,L8944,1,0,7,0,2,2,219,0
211,L8966,OperationTypes.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/dto/OperationTypes.java,L8944,14,0,81,1,3,7,1283,0
212,L8967,PersistencePackage.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/dto/PersistencePackage.java,L8944,38,0,243,5,7,27,2597,0
213,L8968,PersistencePerspective.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/dto/PersistencePerspective.java,L8944,41,0,194,2,4,11,1283,0
214,L8969,PersistencePerspectiveItem.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/dto/PersistencePerspectiveItem.java,L8944,1,0,7,0,2,2,219,0
215,L8970,PolymorphicEntity.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/dto/PolymorphicEntity.java,L8944,1,0,19,0,2,2,219,0
216,L8971,Property.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/dto/Property.java,L8944,28,0,144,1,6,15,1464,0
217,L8972,SandBoxInfo.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/dto/SandBoxInfo.java,L8944,1,0,33,0,2,2,219,0
218,L8973,Section.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/dto/Section.java,L8944,1,0,55,0,2,2,219,0
219,L8974,SectionCrumb.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/dto/SectionCrumb.java,L8944,10,0,51,1,5,11,592,0
220,L8975,SimpleValueMapStructure.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/dto/SimpleValueMapStructure.java,L8944,11,0,72,2,4,12,1283,0
221,L8976,SortDirection.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/dto/SortDirection.java,L8944,1,0,4,0,2,5,219,0
222,L8977,StateDescriptor.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/dto/StateDescriptor.java,L8944,1,0,7,0,3,5,423,0
223,L11299,AdminSandBoxContext.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/security/AdminSandBoxContext.java,L11298,1,0,60,0,4,6,219,0
224,L11300,AdminSandBoxFilter.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/security/AdminSandBoxFilter.java,L11298,4,0,54,1,5,15,592,0
225,L11301,BroadleafAdminAuthenticationFailureHandler.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/security/BroadleafAdminAuthenticationFailureHandler.java,L11298,8,0,47,0,5,12,219,0
226,L11302,BroadleafAdminAuthenticationSuccessHandler.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/security/BroadleafAdminAuthenticationSuccessHandler.java,L11298,12,0,76,1,7,12,1,0
227,L11303,BroadleafAdminLogoutSuccessHandler.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/security/BroadleafAdminLogoutSuccessHandler.java,L11298,3,0,24,1,3,4,2597,0
228,L11304,SecurityConfig.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/security/SecurityConfig.java,L11298,1,0,35,0,2,2,219,0
229,L11305,SecurityUserRoles.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/security/SecurityUserRoles.java,L11298,1,0,7,0,2,2,219,0
230,L10375,FieldMetadataOverride.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/dto/override/FieldMetadataOverride.java,L10374,1,0,635,1,5,17,1464,0
231,L11265,MetadataVisitor.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/dto/visitor/MetadataVisitor.java,L11264,1,0,11,0,2,2,219,0
232,L11266,MetadataVisitorAdapter.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/dto/visitor/MetadataVisitorAdapter.java,L11264,1,0,24,0,2,2,219,0
233,L11267,PersistencePerspectiveItemVisitor.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/dto/visitor/PersistencePerspectiveItemVisitor.java,L11264,1,0,11,0,2,2,219,0
234,L11268,PersistencePerspectiveItemVisitorAdapter.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/dto/visitor/PersistencePerspectiveItemVisitorAdapter.java,L11264,1,0,19,0,2,2,219,0
235,L11487,DynamicEntityDao.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/server/dao/DynamicEntityDao.java,L11486,1,0,53,1,8,21,1464,0
