,ID,Name,LongName,Parent,McCC,CLOC,LLOC,Number of previous fixes,Number of previous modifications,Number of committers,Number of developer commits,Number of bugs
183,L19212,OQueryAbstract.java,core/src/main/java/com/orientechnologies/orient/core/query/OQueryAbstract.java,L19210,3,0,32,0,24,0,0,0
184,L19213,OQueryContext.java,core/src/main/java/com/orientechnologies/orient/core/query/OQueryContext.java,L19210,1,0,12,0,3,0,0,0
185,L19214,OQueryHelper.java,core/src/main/java/com/orientechnologies/orient/core/query/OQueryHelper.java,L19210,15,0,32,0,13,0,0,0
186,L19215,OQueryRuntimeValueMulti.java,core/src/main/java/com/orientechnologies/orient/core/query/OQueryRuntimeValueMulti.java,L19210,4,0,28,0,3,0,0,0
187,L19465,ORecord.java,core/src/main/java/com/orientechnologies/orient/core/record/ORecord.java,L19464,1,0,38,0,29,0,0,0
188,L19466,ORecordAbstract.java,core/src/main/java/com/orientechnologies/orient/core/record/ORecordAbstract.java,L19464,38,0,302,0,87,0,0,0
189,L19467,ORecordFactoryManager.java,core/src/main/java/com/orientechnologies/orient/core/record/ORecordFactoryManager.java,L19464,6,0,67,0,4,0,0,0
190,L19468,ORecordInternal.java,core/src/main/java/com/orientechnologies/orient/core/record/ORecordInternal.java,L19464,1,0,17,0,18,0,0,0
191,L19469,ORecordListener.java,core/src/main/java/com/orientechnologies/orient/core/record/ORecordListener.java,L19464,1,0,7,0,4,0,0,0
192,L19470,ORecordPositional.java,core/src/main/java/com/orientechnologies/orient/core/record/ORecordPositional.java,L19464,1,0,8,0,2,0,0,0
193,L19471,ORecordSchemaAware.java,core/src/main/java/com/orientechnologies/orient/core/record/ORecordSchemaAware.java,L19464,1,0,20,0,18,0,0,0
194,L19472,ORecordSchemaAwareAbstract.java,core/src/main/java/com/orientechnologies/orient/core/record/ORecordSchemaAwareAbstract.java,L19464,157,0,339,0,74,0,0,1
195,L19473,ORecordStringable.java,core/src/main/java/com/orientechnologies/orient/core/record/ORecordStringable.java,L19464,1,0,5,0,3,0,0,0
196,L20820,OSecurityManager.java,core/src/main/java/com/orientechnologies/orient/core/security/OSecurityManager.java,L20819,13,0,110,0,8,0,0,0
197,L20919,OBase64Utils.java,core/src/main/java/com/orientechnologies/orient/core/serialization/OBase64Utils.java,L20918,130,0,914,0,8,0,0,0
198,L20920,OBinaryProtocol.java,core/src/main/java/com/orientechnologies/orient/core/serialization/OBinaryProtocol.java,L20918,20,0,220,0,14,0,0,0
199,L20921,OMemoryInputStream.java,core/src/main/java/com/orientechnologies/orient/core/serialization/OMemoryInputStream.java,L20918,11,0,128,0,11,0,0,0
200,L20922,OMemoryStream.java,core/src/main/java/com/orientechnologies/orient/core/serialization/OMemoryStream.java,L20918,29,0,293,0,10,0,0,0
201,L20923,OSerializableStream.java,core/src/main/java/com/orientechnologies/orient/core/serialization/OSerializableStream.java,L20918,1,0,7,0,6,0,0,0
202,L23213,OCommandExecutorSQLAbstract.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLAbstract.java,L23212,1,0,30,0,26,0,0,0
203,L23214,OCommandExecutorSQLAlterClass.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLAlterClass.java,L23212,18,0,87,0,16,0,0,0
204,L23215,OCommandExecutorSQLAlterCluster.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLAlterCluster.java,L23212,17,0,95,0,15,0,0,0
205,L23216,OCommandExecutorSQLAlterDatabase.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLAlterDatabase.java,L23212,10,0,63,0,14,0,0,0
206,L23217,OCommandExecutorSQLAlterProperty.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLAlterProperty.java,L23212,15,0,80,0,15,0,0,0
207,L23218,OCommandExecutorSQLCreateClass.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLCreateClass.java,L23212,23,0,107,0,27,0,0,0
208,L23219,OCommandExecutorSQLCreateCluster.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLCreateCluster.java,L23212,10,0,64,0,1,0,0,0
209,L23220,OCommandExecutorSQLCreateEdge.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLCreateEdge.java,L23212,22,0,104,0,6,0,0,0
210,L23221,OCommandExecutorSQLCreateFunction.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLCreateFunction.java,L23212,7,0,58,0,2,0,0,0
211,L23222,OCommandExecutorSQLCreateIndex.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLCreateIndex.java,L23212,36,0,173,0,32,0,0,0
212,L23223,OCommandExecutorSQLCreateLink.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLCreateLink.java,L23212,58,0,229,0,24,0,0,0
213,L23224,OCommandExecutorSQLCreateProperty.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLCreateProperty.java,L23212,15,0,84,0,19,0,0,0
214,L23225,OCommandExecutorSQLCreateVertex.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLCreateVertex.java,L23212,12,0,65,0,5,0,0,0
215,L23226,OCommandExecutorSQLDelegate.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLDelegate.java,L23212,3,0,47,0,26,0,0,0
216,L23227,OCommandExecutorSQLDelete.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLDelete.java,L23212,27,0,146,0,35,0,0,1
217,L23228,OCommandExecutorSQLDeleteEdge.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLDeleteEdge.java,L23212,41,0,129,0,7,0,0,0
218,L23229,OCommandExecutorSQLDeleteVertex.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLDeleteVertex.java,L23212,19,0,83,0,1,0,0,0
219,L23230,OCommandExecutorSQLDropClass.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLDropClass.java,L23212,19,0,93,0,21,0,0,0
220,L23231,OCommandExecutorSQLDropCluster.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLDropCluster.java,L23212,14,0,63,0,5,0,0,0
221,L23232,OCommandExecutorSQLDropIndex.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLDropIndex.java,L23212,7,0,43,0,14,0,0,0
222,L23233,OCommandExecutorSQLDropProperty.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLDropProperty.java,L23212,19,0,105,0,14,0,0,0
223,L23234,OCommandExecutorSQLEarlyResultsetAbstract.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLEarlyResultsetAbstract.java,L23212,3,0,25,0,1,0,0,0
224,L23235,OCommandExecutorSQLExplain.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLExplain.java,L23212,4,0,33,0,3,0,0,0
225,L23236,OCommandExecutorSQLFactory.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLFactory.java,L23212,1,0,7,0,3,0,0,0
226,L23237,OCommandExecutorSQLFindReferences.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLFindReferences.java,L23212,11,0,66,0,16,0,0,0
227,L23238,OCommandExecutorSQLGrant.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLGrant.java,L23212,12,0,56,0,12,0,0,0
228,L23239,OCommandExecutorSQLInsert.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLInsert.java,L23212,33,0,170,0,50,0,0,0
229,L23240,OCommandExecutorSQLPermissionAbstract.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLPermissionAbstract.java,L23212,7,0,25,0,4,0,0,0
230,L23241,OCommandExecutorSQLRebuildIndex.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLRebuildIndex.java,L23212,12,0,60,0,12,0,0,0
231,L23242,OCommandExecutorSQLResultsetAbstract.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLResultsetAbstract.java,L23212,91,0,359,0,31,3,6,0
232,L23243,OCommandExecutorSQLResultsetDelegate.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLResultsetDelegate.java,L23212,1,0,9,0,2,0,0,0
233,L23244,OCommandExecutorSQLRevoke.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLRevoke.java,L23212,12,0,58,0,13,0,0,0
234,L23245,OCommandExecutorSQLSelect.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLSelect.java,L23212,315,0,990,0,214,4,3122,0
235,L23246,OCommandExecutorSQLSetAware.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLSetAware.java,L23212,8,0,28,0,7,0,0,0
236,L23247,OCommandExecutorSQLTraverse.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLTraverse.java,L23212,24,0,130,0,20,0,0,0
237,L23248,OCommandExecutorSQLTruncateClass.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLTruncateClass.java,L23212,9,0,55,0,12,0,0,0
238,L23249,OCommandExecutorSQLTruncateCluster.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLTruncateCluster.java,L23212,9,0,56,0,13,0,0,0
239,L23250,OCommandExecutorSQLTruncateRecord.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLTruncateRecord.java,L23212,11,0,64,0,15,0,0,0
240,L23251,OCommandExecutorSQLUpdate.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLUpdate.java,L23212,82,0,298,0,56,0,0,0
241,L23252,OCommandParameters.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandParameters.java,L23212,3,0,39,0,2,0,0,0
242,L23253,OCommandSQL.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandSQL.java,L23212,1,0,13,0,9,0,0,0
243,L23254,OCommandSQLParsingException.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandSQLParsingException.java,L23212,3,0,36,0,5,0,0,0
244,L23255,OCommandSQLResultset.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandSQLResultset.java,L23212,1,0,9,0,2,0,0,0
245,L23256,ODefaultCommandExecutorSQLFactory.java,core/src/main/java/com/orientechnologies/orient/core/sql/ODefaultCommandExecutorSQLFactory.java,L23212,3,0,77,0,10,0,0,0
246,L23257,ODynamicSQLElementFactory.java,core/src/main/java/com/orientechnologies/orient/core/sql/ODynamicSQLElementFactory.java,L23212,6,0,57,0,3,0,0,0
247,L23258,OFindReferenceHelper.java,core/src/main/java/com/orientechnologies/orient/core/sql/OFindReferenceHelper.java,L23212,26,0,132,0,5,0,0,0
248,L23259,OIndexProxy.java,core/src/main/java/com/orientechnologies/orient/core/sql/OIndexProxy.java,L23212,25,0,346,0,17,0,0,0
249,L23260,OIndexSearchResult.java,core/src/main/java/com/orientechnologies/orient/core/sql/OIndexSearchResult.java,L23212,8,0,58,0,2,0,0,0
250,L23261,ORuntimeResult.java,core/src/main/java/com/orientechnologies/orient/core/sql/ORuntimeResult.java,L23212,17,0,91,0,7,0,0,0
251,L23262,OSQLEngine.java,core/src/main/java/com/orientechnologies/orient/core/sql/OSQLEngine.java,L23212,35,0,233,0,41,0,0,0
252,L23263,OSQLHelper.java,core/src/main/java/com/orientechnologies/orient/core/sql/OSQLHelper.java,L23212,64,0,201,0,66,0,0,0
253,L23264,OSQLScriptEngine.java,core/src/main/java/com/orientechnologies/orient/core/sql/OSQLScriptEngine.java,L23212,3,0,76,0,4,3,6,0
254,L23265,OSQLScriptEngineFactory.java,core/src/main/java/com/orientechnologies/orient/core/sql/OSQLScriptEngineFactory.java,L23212,2,0,65,0,1,0,0,0
255,L27898,OAutoshardedStorage.java,core/src/main/java/com/orientechnologies/orient/core/storage/OAutoshardedStorage.java,L27897,1,0,4,0,1,0,0,0
256,L27899,OCluster.java,core/src/main/java/com/orientechnologies/orient/core/storage/OCluster.java,L27897,1,0,46,0,37,4,6,0
257,L27900,OClusterEntryIterator.java,core/src/main/java/com/orientechnologies/orient/core/storage/OClusterEntryIterator.java,L27897,7,0,49,0,7,4,6,0
258,L27901,OClusterFactory.java,core/src/main/java/com/orientechnologies/orient/core/storage/OClusterFactory.java,L27897,1,0,8,0,3,0,0,0
259,L27902,ODataSegment.java,core/src/main/java/com/orientechnologies/orient/core/storage/ODataSegment.java,L27897,1,0,8,0,3,0,0,0
260,L27903,ODefaultClusterFactory.java,core/src/main/java/com/orientechnologies/orient/core/storage/ODefaultClusterFactory.java,L27897,11,0,55,0,6,0,0,0
261,L27904,OPhysicalPosition.java,core/src/main/java/com/orientechnologies/orient/core/storage/OPhysicalPosition.java,L27897,6,0,113,0,17,0,0,0
262,L27905,ORawBuffer.java,core/src/main/java/com/orientechnologies/orient/core/storage/ORawBuffer.java,L27897,6,0,50,0,9,0,0,0
263,L27906,ORecordCallback.java,core/src/main/java/com/orientechnologies/orient/core/storage/ORecordCallback.java,L27897,1,0,8,0,3,0,0,0
264,L27907,ORecordDuplicatedException.java,core/src/main/java/com/orientechnologies/orient/core/storage/ORecordDuplicatedException.java,L27897,1,0,17,0,4,2,6,0
265,L27908,ORecordLockManager.java,core/src/main/java/com/orientechnologies/orient/core/storage/ORecordLockManager.java,L27897,1,0,13,0,3,0,0,0
266,L27909,OStorage.java,core/src/main/java/com/orientechnologies/orient/core/storage/OStorage.java,L27897,1,0,94,0,75,4,6,0
267,L27910,OStorageAbstract.java,core/src/main/java/com/orientechnologies/orient/core/storage/OStorageAbstract.java,L27897,23,0,144,0,64,4,6,0
268,L27911,OStorageEmbedded.java,core/src/main/java/com/orientechnologies/orient/core/storage/OStorageEmbedded.java,L27897,29,0,197,0,54,4,6,0
269,L27912,OStorageOperationResult.java,core/src/main/java/com/orientechnologies/orient/core/storage/OStorageOperationResult.java,L27897,1,0,18,0,1,0,0,0
270,L27913,OStorageProxy.java,core/src/main/java/com/orientechnologies/orient/core/storage/OStorageProxy.java,L27897,1,0,3,0,2,0,0,0
271,L32386,OTransaction.java,core/src/main/java/com/orientechnologies/orient/core/tx/OTransaction.java,L32385,1,0,49,0,34,2,6,0
272,L32387,OTransactionAbstract.java,core/src/main/java/com/orientechnologies/orient/core/tx/OTransactionAbstract.java,L32385,10,0,53,0,27,0,0,1
273,L32388,OTransactionIndexChanges.java,core/src/main/java/com/orientechnologies/orient/core/tx/OTransactionIndexChanges.java,L32385,3,0,36,0,8,0,0,1
274,L32389,OTransactionIndexChangesPerKey.java,core/src/main/java/com/orientechnologies/orient/core/tx/OTransactionIndexChangesPerKey.java,L32385,4,0,39,0,4,0,0,0
275,L32390,OTransactionNoTx.java,core/src/main/java/com/orientechnologies/orient/core/tx/OTransactionNoTx.java,L32385,13,0,128,0,40,2,6,1
276,L32391,OTransactionOptimistic.java,core/src/main/java/com/orientechnologies/orient/core/tx/OTransactionOptimistic.java,L32385,62,0,257,0,78,2,6,1
277,L32392,OTransactionRealAbstract.java,core/src/main/java/com/orientechnologies/orient/core/tx/OTransactionRealAbstract.java,L32385,62,0,270,0,45,0,0,1
278,L32393,OTxListener.java,core/src/main/java/com/orientechnologies/orient/core/tx/OTxListener.java,L32385,1,0,8,0,5,0,0,0
279,L32776,ODocumentWrapper.java,core/src/main/java/com/orientechnologies/orient/core/type/ODocumentWrapper.java,L32775,9,0,95,0,16,2,6,0
280,L32777,ODocumentWrapperNoClass.java,core/src/main/java/com/orientechnologies/orient/core/type/ODocumentWrapperNoClass.java,L32775,1,0,53,0,9,0,0,0
281,L34414,OHostInfo.java,core/src/main/java/com/orientechnologies/orient/core/util/OHostInfo.java,L34413,5,0,21,0,1,0,0,0
282,L34444,ODistributedVersion.java,core/src/main/java/com/orientechnologies/orient/core/version/ODistributedVersion.java,L34443,14,0,303,0,8,2,3122,0
283,L34445,ORecordVersion.java,core/src/main/java/com/orientechnologies/orient/core/version/ORecordVersion.java,L34443,1,0,46,0,8,4,6,0
284,L34446,OSimpleVersion.java,core/src/main/java/com/orientechnologies/orient/core/version/OSimpleVersion.java,L34443,10,0,215,0,3,0,0,0
285,L34447,OVersionFactory.java,core/src/main/java/com/orientechnologies/orient/core/version/OVersionFactory.java,L34443,6,0,55,0,2,0,0,0
286,L3131,OCommandExecutorFunction.java,core/src/main/java/com/orientechnologies/orient/core/command/script/OCommandExecutorFunction.java,L3130,12,0,78,0,14,3,420,0
287,L3132,OCommandExecutorScript.java,core/src/main/java/com/orientechnologies/orient/core/command/script/OCommandExecutorScript.java,L3130,7,0,66,0,15,3,6,0
288,L3133,OCommandFunction.java,core/src/main/java/com/orientechnologies/orient/core/command/script/OCommandFunction.java,L3130,1,0,13,0,1,0,0,0
289,L3134,OCommandScript.java,core/src/main/java/com/orientechnologies/orient/core/command/script/OCommandScript.java,L3130,1,0,47,0,9,3,6,0
290,L3135,OCommandScriptException.java,core/src/main/java/com/orientechnologies/orient/core/command/script/OCommandScriptException.java,L3130,5,0,39,0,7,2,420,0
291,L3136,OScriptDocumentDatabaseWrapper.java,core/src/main/java/com/orientechnologies/orient/core/command/script/OScriptDocumentDatabaseWrapper.java,L3130,10,0,334,0,12,3,6,0
292,L3137,OScriptGraphDatabaseWrapper.java,core/src/main/java/com/orientechnologies/orient/core/command/script/OScriptGraphDatabaseWrapper.java,L3130,1,0,172,0,6,0,0,0
293,L3138,OScriptInjection.java,core/src/main/java/com/orientechnologies/orient/core/command/script/OScriptInjection.java,L3130,1,0,6,0,1,0,0,0
294,L3139,OScriptManager.java,core/src/main/java/com/orientechnologies/orient/core/command/script/OScriptManager.java,L3130,31,0,169,0,16,3,420,0
295,L4267,OTraverse.java,core/src/main/java/com/orientechnologies/orient/core/command/traverse/OTraverse.java,L4266,17,0,126,0,7,0,0,0
296,L4268,OTraverseAbstractProcess.java,core/src/main/java/com/orientechnologies/orient/core/command/traverse/OTraverseAbstractProcess.java,L4266,1,0,14,0,3,0,0,0
297,L4269,OTraverseContext.java,core/src/main/java/com/orientechnologies/orient/core/command/traverse/OTraverseContext.java,L4266,11,0,78,0,10,0,0,0
298,L4270,OTraverseFieldProcess.java,core/src/main/java/com/orientechnologies/orient/core/command/traverse/OTraverseFieldProcess.java,L4266,9,0,38,0,5,0,0,0
299,L4271,OTraverseMultiValueProcess.java,core/src/main/java/com/orientechnologies/orient/core/command/traverse/OTraverseMultiValueProcess.java,L4266,5,0,36,0,3,0,0,0
300,L4272,OTraverseRecordProcess.java,core/src/main/java/com/orientechnologies/orient/core/command/traverse/OTraverseRecordProcess.java,L4266,17,0,70,0,7,0,0,0
301,L4273,OTraverseRecordSetProcess.java,core/src/main/java/com/orientechnologies/orient/core/command/traverse/OTraverseRecordSetProcess.java,L4266,11,0,53,0,4,0,0,0
302,L5363,ODatabaseDocument.java,core/src/main/java/com/orientechnologies/orient/core/db/document/ODatabaseDocument.java,L5362,1,0,14,0,14,0,0,0
