,ID,Name,LongName,Parent,McCC,CLOC,LLOC,Number of previous fixes,Number of previous modifications,Number of committers,Number of developer commits,Number of bugs
206,L9145,ContextRuleListGetterDecl.java,tool/src/org/antlr/v4/codegen/model/decl/ContextRuleListGetterDecl.java,L9139,1,0,9,0,9,2,1843,0
207,L9146,ContextRuleListIndexedGetterDecl.java,tool/src/org/antlr/v4/codegen/model/decl/ContextRuleListIndexedGetterDecl.java,L9139,1,0,11,0,8,2,1843,0
208,L9147,ContextTokenGetterDecl.java,tool/src/org/antlr/v4/codegen/model/decl/ContextTokenGetterDecl.java,L9139,1,0,7,0,9,2,1843,0
209,L9148,ContextTokenListGetterDecl.java,tool/src/org/antlr/v4/codegen/model/decl/ContextTokenListGetterDecl.java,L9139,1,0,7,0,9,2,1843,0
210,L9149,ContextTokenListIndexedGetterDecl.java,tool/src/org/antlr/v4/codegen/model/decl/ContextTokenListIndexedGetterDecl.java,L9139,1,0,11,0,8,2,1843,0
211,L9150,Decl.java,tool/src/org/antlr/v4/codegen/model/decl/Decl.java,L9139,4,0,28,0,14,2,1843,0
212,L9151,ElementListDecl.java,tool/src/org/antlr/v4/codegen/model/decl/ElementListDecl.java,L9139,1,0,7,0,4,1,1843,0
213,L9152,RuleContextDecl.java,tool/src/org/antlr/v4/codegen/model/decl/RuleContextDecl.java,L9139,1,0,10,0,6,1,1843,0
214,L9153,RuleContextListDecl.java,tool/src/org/antlr/v4/codegen/model/decl/RuleContextListDecl.java,L9139,1,0,8,0,6,1,1843,0
215,L9154,StructDecl.java,tool/src/org/antlr/v4/codegen/model/decl/StructDecl.java,L9139,8,0,65,0,35,2,1843,0
216,L9155,TokenDecl.java,tool/src/org/antlr/v4/codegen/model/decl/TokenDecl.java,L9139,1,0,8,0,7,1,1843,0
217,L9156,TokenListDecl.java,tool/src/org/antlr/v4/codegen/model/decl/TokenListDecl.java,L9139,1,0,7,0,6,1,1843,0
218,L9157,TokenTypeDecl.java,tool/src/org/antlr/v4/codegen/model/decl/TokenTypeDecl.java,L9139,1,0,7,0,5,1,1843,0
219,L13879,BaseTest.java,tool/test/org/antlr/v4/test/BaseTest.java,L13878,91,0,930,0,129,2,1300,0
220,L13880,ErrorQueue.java,tool/test/org/antlr/v4/test/ErrorQueue.java,L13878,2,0,47,0,8,2,1843,0
221,L13881,TestActionSplitter.java,tool/test/org/antlr/v4/test/TestActionSplitter.java,L13878,3,0,46,0,10,2,1300,0
222,L13882,TestActionTranslation.java,tool/test/org/antlr/v4/test/TestActionTranslation.java,L13878,1,0,325,0,31,2,1843,1
223,L13883,TestASTStructure.java,tool/test/org/antlr/v4/test/TestASTStructure.java,L13878,2,0,284,0,21,2,1300,0
224,L13884,TestATNConstruction.java,tool/test/org/antlr/v4/test/TestATNConstruction.java,L13878,3,0,413,0,23,2,1300,0
225,L13885,TestATNDeserialization.java,tool/test/org/antlr/v4/test/TestATNDeserialization.java,L13878,1,0,135,0,12,2,1300,0
226,L13886,TestATNInterpreter.java,tool/test/org/antlr/v4/test/TestATNInterpreter.java,L13878,7,0,333,0,28,2,1300,0
227,L13887,TestATNLexerInterpreter.java,tool/test/org/antlr/v4/test/TestATNLexerInterpreter.java,L13878,1,0,243,0,22,2,1300,0
228,L13888,TestATNParserPrediction.java,tool/test/org/antlr/v4/test/TestATNParserPrediction.java,L13878,9,0,453,0,39,2,1300,0
229,L13889,TestATNSerialization.java,tool/test/org/antlr/v4/test/TestATNSerialization.java,L13878,1,0,680,0,31,2,1300,0
230,L13890,TestAttributeChecks.java,tool/test/org/antlr/v4/test/TestAttributeChecks.java,L13878,2,0,212,0,30,2,1300,0
231,L13891,TestBasicSemanticErrors.java,tool/test/org/antlr/v4/test/TestBasicSemanticErrors.java,L13878,1,0,73,0,31,2,1300,0
232,L13892,TestBufferedTokenStream.java,tool/test/org/antlr/v4/test/TestBufferedTokenStream.java,L13878,3,0,127,0,5,2,1300,0
233,L13893,TestCommonTokenStream.java,tool/test/org/antlr/v4/test/TestCommonTokenStream.java,L13878,1,0,231,0,22,2,1300,0
234,L13894,TestCompositeGrammars.java,tool/test/org/antlr/v4/test/TestCompositeGrammars.java,L13878,1,0,548,0,34,2,1300,2
235,L13895,TestFastQueue.java,tool/test/org/antlr/v4/test/TestFastQueue.java,L13878,6,0,94,0,3,2,1843,0
236,L13896,TestFullContextParsing.java,tool/test/org/antlr/v4/test/TestFullContextParsing.java,L13878,1,0,270,0,32,2,1300,1
237,L13897,TestGraphNodes.java,tool/test/org/antlr/v4/test/TestGraphNodes.java,L13878,16,0,803,0,26,2,1300,0
238,L13898,TestIntervalSet.java,tool/test/org/antlr/v4/test/TestIntervalSet.java,L13878,1,0,331,0,8,2,1843,0
239,L13899,TestLeftRecursion.java,tool/test/org/antlr/v4/test/TestLeftRecursion.java,L13878,2,0,360,1,36,2,1300,2
240,L13900,TestLexerErrors.java,tool/test/org/antlr/v4/test/TestLexerErrors.java,L13878,1,0,154,0,18,2,1300,1
241,L13901,TestLexerExec.java,tool/test/org/antlr/v4/test/TestLexerExec.java,L13878,3,0,628,0,37,2,1300,1
242,L13902,TestListeners.java,tool/test/org/antlr/v4/test/TestListeners.java,L13878,1,0,187,0,24,2,1300,1
243,L13903,TestParseErrors.java,tool/test/org/antlr/v4/test/TestParseErrors.java,L13878,1,0,299,0,32,2,1300,1
244,L13904,TestParserExec.java,tool/test/org/antlr/v4/test/TestParserExec.java,L13878,1,0,198,0,46,2,1300,2
245,L13905,TestParseTrees.java,tool/test/org/antlr/v4/test/TestParseTrees.java,L13878,1,0,112,0,12,2,1300,1
246,L13906,TestPerformance.java,tool/test/org/antlr/v4/test/TestPerformance.java,L13878,109,0,665,0,59,2,1300,0
247,L13907,TestScopeParsing.java,tool/test/org/antlr/v4/test/TestScopeParsing.java,L13878,2,0,30,0,11,2,1300,0
248,L13908,TestSemPredEvalLexer.java,tool/test/org/antlr/v4/test/TestSemPredEvalLexer.java,L13878,1,0,143,0,21,2,1300,1
249,L13909,TestSemPredEvalParser.java,tool/test/org/antlr/v4/test/TestSemPredEvalParser.java,L13878,1,0,419,1,40,2,1300,1
250,L13910,TestSets.java,tool/test/org/antlr/v4/test/TestSets.java,L13878,1,0,220,1,16,2,1300,1
251,L13911,TestSymbolIssues.java,tool/test/org/antlr/v4/test/TestSymbolIssues.java,L13878,1,0,113,0,37,2,1300,0
252,L13912,TestTokenStreamRewriter.java,tool/test/org/antlr/v4/test/TestTokenStreamRewriter.java,L13878,6,0,775,0,12,2,1300,0
253,L13913,TestTokenTypeAssignment.java,tool/test/org/antlr/v4/test/TestTokenTypeAssignment.java,L13878,8,0,140,0,19,2,1300,0
254,L13914,TestToolSyntaxErrors.java,tool/test/org/antlr/v4/test/TestToolSyntaxErrors.java,L13878,1,0,117,0,15,2,1300,1
255,L13915,TestTopologicalSort.java,tool/test/org/antlr/v4/test/TestTopologicalSort.java,L13878,1,0,74,0,7,2,1300,0
256,L13916,TestUnbufferedCharStream.java,tool/test/org/antlr/v4/test/TestUnbufferedCharStream.java,L13878,3,0,263,0,11,2,1300,0
257,L13917,TestUnbufferedTokenStream.java,tool/test/org/antlr/v4/test/TestUnbufferedTokenStream.java,L13878,3,0,164,0,7,2,1300,0
258,L481,ANTLRErrorListener.java,runtime/Java/src/org/antlr/v4/runtime/ANTLRErrorListener.java,L480,1,0,26,0,21,2,1843,0
259,L482,ANTLRErrorStrategy.java,runtime/Java/src/org/antlr/v4/runtime/ANTLRErrorStrategy.java,L480,1,0,17,1,31,2,1843,0
260,L483,ANTLRFileStream.java,runtime/Java/src/org/antlr/v4/runtime/ANTLRFileStream.java,L480,3,0,43,0,6,2,1843,0
261,L484,ANTLRInputStream.java,runtime/Java/src/org/antlr/v4/runtime/ANTLRInputStream.java,L480,17,0,143,0,23,2,1300,0
262,L485,BailErrorStrategy.java,runtime/Java/src/org/antlr/v4/runtime/BailErrorStrategy.java,L480,3,0,23,0,16,2,1843,0
263,L486,BaseErrorListener.java,runtime/Java/src/org/antlr/v4/runtime/BaseErrorListener.java,L480,1,0,40,0,14,2,1843,0
264,L487,BufferedTokenStream.java,runtime/Java/src/org/antlr/v4/runtime/BufferedTokenStream.java,L480,55,0,271,0,46,2,1300,0
265,L488,CharStream.java,runtime/Java/src/org/antlr/v4/runtime/CharStream.java,L480,1,0,9,0,17,2,1300,0
266,L489,CommonToken.java,runtime/Java/src/org/antlr/v4/runtime/CommonToken.java,L480,9,0,149,0,25,2,1843,0
267,L490,CommonTokenFactory.java,runtime/Java/src/org/antlr/v4/runtime/CommonTokenFactory.java,L480,4,0,29,0,9,2,1843,0
268,L491,CommonTokenStream.java,runtime/Java/src/org/antlr/v4/runtime/CommonTokenStream.java,L480,12,0,52,0,31,2,1300,0
269,L492,ConsoleErrorListener.java,runtime/Java/src/org/antlr/v4/runtime/ConsoleErrorListener.java,L480,1,0,14,0,13,2,1843,0
270,L493,DefaultErrorStrategy.java,runtime/Java/src/org/antlr/v4/runtime/DefaultErrorStrategy.java,L480,39,0,264,1,51,2,1300,0
271,L494,DiagnosticErrorListener.java,runtime/Java/src/org/antlr/v4/runtime/DiagnosticErrorListener.java,L480,1,0,38,0,16,2,1843,0
272,L495,FailedPredicateException.java,runtime/Java/src/org/antlr/v4/runtime/FailedPredicateException.java,L480,2,0,45,0,30,2,1300,1
273,L496,InputMismatchException.java,runtime/Java/src/org/antlr/v4/runtime/InputMismatchException.java,L480,1,0,7,0,14,2,1843,0
274,L497,IntStream.java,runtime/Java/src/org/antlr/v4/runtime/IntStream.java,L480,1,0,15,0,20,2,1843,0
275,L498,Lexer.java,runtime/Java/src/org/antlr/v4/runtime/Lexer.java,L480,23,0,264,0,92,2,1300,0
276,L499,LexerNoViableAltException.java,runtime/Java/src/org/antlr/v4/runtime/LexerNoViableAltException.java,L480,3,0,39,0,25,2,1843,1
277,L500,NoViableAltException.java,runtime/Java/src/org/antlr/v4/runtime/NoViableAltException.java,L480,1,0,38,0,45,2,1843,0
278,L501,Parser.java,runtime/Java/src/org/antlr/v4/runtime/Parser.java,L480,67,0,417,0,107,2,1300,0
279,L502,ParserRuleContext.java,runtime/Java/src/org/antlr/v4/runtime/ParserRuleContext.java,L480,34,0,160,0,83,2,1843,0
280,L503,ProxyErrorListener.java,runtime/Java/src/org/antlr/v4/runtime/ProxyErrorListener.java,L480,5,0,57,0,14,2,1843,0
281,L504,RecognitionException.java,runtime/Java/src/org/antlr/v4/runtime/RecognitionException.java,L480,5,0,54,0,40,2,1843,0
282,L505,Recognizer.java,runtime/Java/src/org/antlr/v4/runtime/Recognizer.java,L480,5,0,81,0,57,2,1300,0
283,L506,RuleContext.java,runtime/Java/src/org/antlr/v4/runtime/RuleContext.java,L480,18,0,149,0,73,2,1300,0
284,L507,Token.java,runtime/Java/src/org/antlr/v4/runtime/Token.java,L480,1,0,19,0,20,2,1843,0
285,L508,TokenFactory.java,runtime/Java/src/org/antlr/v4/runtime/TokenFactory.java,L480,1,0,8,0,3,1,1843,0
286,L509,TokenSource.java,runtime/Java/src/org/antlr/v4/runtime/TokenSource.java,L480,1,0,10,0,8,2,1843,0
287,L510,TokenStream.java,runtime/Java/src/org/antlr/v4/runtime/TokenStream.java,L480,1,0,19,0,23,2,1300,0
288,L511,TokenStreamRewriter.java,runtime/Java/src/org/antlr/v4/runtime/TokenStreamRewriter.java,L480,58,0,325,0,15,2,1843,0
289,L512,UnbufferedCharStream.java,runtime/Java/src/org/antlr/v4/runtime/UnbufferedCharStream.java,L480,30,0,179,0,30,2,1300,0
290,L513,UnbufferedTokenStream.java,runtime/Java/src/org/antlr/v4/runtime/UnbufferedTokenStream.java,L480,28,0,198,0,21,2,1300,0
291,L514,WritableToken.java,runtime/Java/src/org/antlr/v4/runtime/WritableToken.java,L480,1,0,9,0,2,1,1843,0
292,L761,ActionTransition.java,runtime/Java/src/org/antlr/v4/runtime/atn/ActionTransition.java,L760,1,0,32,0,19,2,1843,0
293,L762,ArrayPredictionContext.java,runtime/Java/src/org/antlr/v4/runtime/atn/ArrayPredictionContext.java,L760,16,0,109,0,28,2,1300,0
294,L763,ATN.java,runtime/Java/src/org/antlr/v4/runtime/atn/ATN.java,L760,4,0,65,0,26,2,1300,0
295,L764,ATNConfig.java,runtime/Java/src/org/antlr/v4/runtime/atn/ATNConfig.java,L760,15,0,119,0,41,2,1300,0
296,L765,ATNConfigSet.java,runtime/Java/src/org/antlr/v4/runtime/atn/ATNConfigSet.java,L760,33,0,234,0,69,2,1300,0
297,L766,ATNSimulator.java,runtime/Java/src/org/antlr/v4/runtime/atn/ATNSimulator.java,L760,73,0,300,0,63,2,1300,1
298,L767,ATNState.java,runtime/Java/src/org/antlr/v4/runtime/atn/ATNState.java,L760,4,0,88,0,28,2,1300,1
299,L768,AtomTransition.java,runtime/Java/src/org/antlr/v4/runtime/atn/AtomTransition.java,L760,1,0,26,0,20,2,1843,0
300,L769,BasicBlockStartState.java,runtime/Java/src/org/antlr/v4/runtime/atn/BasicBlockStartState.java,L760,1,0,7,0,1,1,1300,0
301,L770,BasicState.java,runtime/Java/src/org/antlr/v4/runtime/atn/BasicState.java,L760,1,0,7,0,1,1,1300,0
302,L771,BlockEndState.java,runtime/Java/src/org/antlr/v4/runtime/atn/BlockEndState.java,L760,1,0,8,0,11,2,1300,0
303,L772,BlockStartState.java,runtime/Java/src/org/antlr/v4/runtime/atn/BlockStartState.java,L760,1,0,4,0,5,2,1300,0
304,L773,DecisionState.java,runtime/Java/src/org/antlr/v4/runtime/atn/DecisionState.java,L760,1,0,5,0,15,2,1300,0
305,L774,EmptyPredictionContext.java,runtime/Java/src/org/antlr/v4/runtime/atn/EmptyPredictionContext.java,L760,1,0,28,0,15,2,1300,0
306,L775,EpsilonTransition.java,runtime/Java/src/org/antlr/v4/runtime/atn/EpsilonTransition.java,L760,1,0,20,0,16,2,1843,0
307,L776,LexerATNConfig.java,runtime/Java/src/org/antlr/v4/runtime/atn/LexerATNConfig.java,L760,7,0,68,0,12,2,1300,0
308,L777,LexerATNSimulator.java,runtime/Java/src/org/antlr/v4/runtime/atn/LexerATNSimulator.java,L760,78,0,455,0,146,2,1300,1
309,L778,LL1Analyzer.java,runtime/Java/src/org/antlr/v4/runtime/atn/LL1Analyzer.java,L760,21,0,97,0,37,2,1300,0
310,L779,LoopEndState.java,runtime/Java/src/org/antlr/v4/runtime/atn/LoopEndState.java,L760,1,0,8,0,8,2,1300,0
311,L780,NotSetTransition.java,runtime/Java/src/org/antlr/v4/runtime/atn/NotSetTransition.java,L760,3,0,23,0,19,2,1843,0
312,L781,OrderedATNConfigSet.java,runtime/Java/src/org/antlr/v4/runtime/atn/OrderedATNConfigSet.java,L760,1,0,12,0,8,2,1300,0
313,L782,ParserATNPathFinder.java,runtime/Java/src/org/antlr/v4/runtime/atn/ParserATNPathFinder.java,L760,1,0,3,0,16,2,1843,0
314,L783,ParserATNSimulator.java,runtime/Java/src/org/antlr/v4/runtime/atn/ParserATNSimulator.java,L760,217,0,929,1,234,2,1300,0
315,L784,PlusBlockStartState.java,runtime/Java/src/org/antlr/v4/runtime/atn/PlusBlockStartState.java,L760,1,0,8,0,6,2,1300,0
316,L785,PlusLoopbackState.java,runtime/Java/src/org/antlr/v4/runtime/atn/PlusLoopbackState.java,L760,1,0,7,0,7,2,1300,0
317,L786,PredicateTransition.java,runtime/Java/src/org/antlr/v4/runtime/atn/PredicateTransition.java,L760,1,0,31,0,21,2,1300,0
318,L787,PredictionContext.java,runtime/Java/src/org/antlr/v4/runtime/atn/PredictionContext.java,L760,106,0,459,0,57,2,1843,0
319,L788,PredictionContextCache.java,runtime/Java/src/org/antlr/v4/runtime/atn/PredictionContextCache.java,L760,3,0,22,0,13,2,1300,0
320,L789,PredictionMode.java,runtime/Java/src/org/antlr/v4/runtime/atn/PredictionMode.java,L760,31,0,161,0,15,2,1300,0
321,L790,RangeTransition.java,runtime/Java/src/org/antlr/v4/runtime/atn/RangeTransition.java,L760,2,0,28,0,17,2,1843,0
322,L791,RuleStartState.java,runtime/Java/src/org/antlr/v4/runtime/atn/RuleStartState.java,L760,1,0,8,0,5,2,1300,0
323,L792,RuleStopState.java,runtime/Java/src/org/antlr/v4/runtime/atn/RuleStopState.java,L760,1,0,7,0,5,2,1300,0
324,L793,RuleTransition.java,runtime/Java/src/org/antlr/v4/runtime/atn/RuleTransition.java,L760,1,0,25,0,20,2,1300,0
325,L794,SemanticContext.java,runtime/Java/src/org/antlr/v4/runtime/atn/SemanticContext.java,L760,29,0,139,0,26,2,1300,0
326,L795,SetTransition.java,runtime/Java/src/org/antlr/v4/runtime/atn/SetTransition.java,L760,2,0,30,0,19,2,1300,0
327,L796,SingletonPredictionContext.java,runtime/Java/src/org/antlr/v4/runtime/atn/SingletonPredictionContext.java,L760,12,0,72,0,23,2,1843,0
328,L797,StarBlockStartState.java,runtime/Java/src/org/antlr/v4/runtime/atn/StarBlockStartState.java,L760,1,0,7,0,5,2,1300,0
329,L798,StarLoopbackState.java,runtime/Java/src/org/antlr/v4/runtime/atn/StarLoopbackState.java,L760,1,0,10,0,7,2,1300,0
330,L799,StarLoopEntryState.java,runtime/Java/src/org/antlr/v4/runtime/atn/StarLoopEntryState.java,L760,1,0,8,0,5,2,1300,0
331,L800,TokensStartState.java,runtime/Java/src/org/antlr/v4/runtime/atn/TokensStartState.java,L760,1,0,7,0,8,2,1300,0
332,L801,Transition.java,runtime/Java/src/org/antlr/v4/runtime/atn/Transition.java,L760,2,0,58,0,30,2,1300,0
333,L802,WildcardTransition.java,runtime/Java/src/org/antlr/v4/runtime/atn/WildcardTransition.java,L760,2,0,18,0,15,2,1843,0
334,L3522,DFA.java,runtime/Java/src/org/antlr/v4/runtime/dfa/DFA.java,L3521,6,0,64,0,27,2,1300,0
335,L3523,DFASerializer.java,runtime/Java/src/org/antlr/v4/runtime/dfa/DFASerializer.java,L3521,13,0,60,0,18,2,1300,0
336,L3524,DFAState.java,runtime/Java/src/org/antlr/v4/runtime/dfa/DFAState.java,L3521,10,0,88,0,47,2,1300,0
337,L3525,LexerDFASerializer.java,runtime/Java/src/org/antlr/v4/runtime/dfa/LexerDFASerializer.java,L3521,1,0,12,0,5,2,1843,0
338,L3868,AbstractEqualityComparator.java,runtime/Java/src/org/antlr/v4/runtime/misc/AbstractEqualityComparator.java,L3867,1,0,3,0,2,2,1843,0
339,L3869,Array2DHashSet.java,runtime/Java/src/org/antlr/v4/runtime/misc/Array2DHashSet.java,L3867,71,0,378,0,31,2,1300,0
340,L3870,DoubleKeyMap.java,runtime/Java/src/org/antlr/v4/runtime/misc/DoubleKeyMap.java,L3867,5,0,40,0,6,2,1843,0
341,L3871,EqualityComparator.java,runtime/Java/src/org/antlr/v4/runtime/misc/EqualityComparator.java,L3867,1,0,5,0,2,2,1843,0
342,L3872,FlexibleHashMap.java,runtime/Java/src/org/antlr/v4/runtime/misc/FlexibleHashMap.java,L3867,33,0,220,0,9,2,1843,0
343,L3873,GraphicsSupport.java,runtime/Java/src/org/antlr/v4/runtime/misc/GraphicsSupport.java,L3867,8,0,74,0,8,2,1843,0
344,L3874,IntegerList.java,runtime/Java/src/org/antlr/v4/runtime/misc/IntegerList.java,L3867,35,0,183,0,11,2,1843,0
345,L3875,IntegerStack.java,runtime/Java/src/org/antlr/v4/runtime/misc/IntegerStack.java,L3867,1,0,20,0,5,2,1843,0
346,L3876,Interval.java,runtime/Java/src/org/antlr/v4/runtime/misc/Interval.java,L3867,16,0,77,0,18,2,1843,0
347,L3877,IntervalSet.java,runtime/Java/src/org/antlr/v4/runtime/misc/IntervalSet.java,L3867,97,0,458,0,29,2,1843,0
348,L3878,IntSet.java,runtime/Java/src/org/antlr/v4/runtime/misc/IntSet.java,L3867,1,0,20,0,8,2,1843,0
349,L3879,LogManager.java,runtime/Java/src/org/antlr/v4/runtime/misc/LogManager.java,L3867,4,0,81,0,7,2,1843,0
350,L3880,MultiMap.java,runtime/Java/src/org/antlr/v4/runtime/misc/MultiMap.java,L3867,4,0,23,0,5,1,1843,0
351,L3881,NotNull.java,runtime/Java/src/org/antlr/v4/runtime/misc/NotNull.java,L3867,1,0,6,0,2,2,1843,0
352,L3882,Nullable.java,runtime/Java/src/org/antlr/v4/runtime/misc/Nullable.java,L3867,1,0,6,0,2,2,1843,0
353,L3883,ObjectEqualityComparator.java,runtime/Java/src/org/antlr/v4/runtime/misc/ObjectEqualityComparator.java,L3867,3,0,18,0,2,2,1843,0
354,L3884,OrderedHashSet.java,runtime/Java/src/org/antlr/v4/runtime/misc/OrderedHashSet.java,L3867,4,0,73,0,16,2,1843,0
355,L3885,Pair.java,runtime/Java/src/org/antlr/v4/runtime/misc/Pair.java,L3867,1,0,9,0,3,1,1843,0
356,L3886,ParseCancellationException.java,runtime/Java/src/org/antlr/v4/runtime/misc/ParseCancellationException.java,L3867,1,0,18,0,5,2,1843,0
357,L3887,TestRig.java,runtime/Java/src/org/antlr/v4/runtime/misc/TestRig.java,L3867,38,0,203,0,48,2,1300,0
358,L3888,Triple.java,runtime/Java/src/org/antlr/v4/runtime/misc/Triple.java,L3867,1,0,8,0,3,1,1843,0
359,L3889,Utils.java,runtime/Java/src/org/antlr/v4/runtime/misc/Utils.java,L3867,16,0,78,0,12,2,1300,1
360,L5989,AbstractParseTreeVisitor.java,runtime/Java/src/org/antlr/v4/runtime/tree/AbstractParseTreeVisitor.java,L5988,3,0,39,0,1,1,1300,0
361,L5990,ErrorNode.java,runtime/Java/src/org/antlr/v4/runtime/tree/ErrorNode.java,L5988,1,0,3,0,6,2,1843,0
362,L5991,ErrorNodeImpl.java,runtime/Java/src/org/antlr/v4/runtime/tree/ErrorNodeImpl.java,L5988,1,0,11,0,6,2,1843,0
363,L5992,ParseTree.java,runtime/Java/src/org/antlr/v4/runtime/tree/ParseTree.java,L5988,1,0,13,0,35,2,1300,0
364,L5993,ParseTreeListener.java,runtime/Java/src/org/antlr/v4/runtime/tree/ParseTreeListener.java,L5988,1,0,8,0,17,2,1843,0
365,L5994,ParseTreeProperty.java,runtime/Java/src/org/antlr/v4/runtime/tree/ParseTreeProperty.java,L5988,1,0,9,0,6,2,1300,0
366,L5995,ParseTreeVisitor.java,runtime/Java/src/org/antlr/v4/runtime/tree/ParseTreeVisitor.java,L5988,1,0,8,0,31,2,1300,0
367,L5996,ParseTreeWalker.java,runtime/Java/src/org/antlr/v4/runtime/tree/ParseTreeWalker.java,L5988,4,0,33,0,21,2,1300,0
368,L5997,RuleNode.java,runtime/Java/src/org/antlr/v4/runtime/tree/RuleNode.java,L5988,1,0,5,0,5,2,1843,0
369,L5998,SyntaxTree.java,runtime/Java/src/org/antlr/v4/runtime/tree/SyntaxTree.java,L5988,1,0,8,0,15,2,1300,0
370,L5999,TerminalNode.java,runtime/Java/src/org/antlr/v4/runtime/tree/TerminalNode.java,L5988,1,0,5,0,6,2,1843,0
371,L6000,TerminalNodeImpl.java,runtime/Java/src/org/antlr/v4/runtime/tree/TerminalNodeImpl.java,L5988,3,0,44,0,9,2,1843,0
372,L6001,Tree.java,runtime/Java/src/org/antlr/v4/runtime/tree/Tree.java,L5988,1,0,10,0,7,2,1300,0
373,L6002,Trees.java,runtime/Java/src/org/antlr/v4/runtime/tree/Trees.java,L5988,16,0,107,0,38,2,1300,0
374,L6052,BasicFontMetrics.java,runtime/Java/src/org/antlr/v4/runtime/tree/gui/BasicFontMetrics.java,L6051,4,0,20,0,4,2,1300,0
375,L6053,PostScriptDocument.java,runtime/Java/src/org/antlr/v4/runtime/tree/gui/PostScriptDocument.java,L6051,7,0,141,0,14,2,1300,1
376,L6054,SystemFontMetrics.java,runtime/Java/src/org/antlr/v4/runtime/tree/gui/SystemFontMetrics.java,L6051,2,0,26,0,1,1,1300,0
377,L6055,TreeLayoutAdaptor.java,runtime/Java/src/org/antlr/v4/runtime/tree/gui/TreeLayoutAdaptor.java,L6051,3,0,93,0,4,2,1300,0
378,L6056,TreePostScriptGenerator.java,runtime/Java/src/org/antlr/v4/runtime/tree/gui/TreePostScriptGenerator.java,L6051,6,0,114,0,23,2,1300,0
379,L6057,TreeTextProvider.java,runtime/Java/src/org/antlr/v4/runtime/tree/gui/TreeTextProvider.java,L6051,1,0,5,0,3,2,1843,0
380,L6058,TreeViewer.java,runtime/Java/src/org/antlr/v4/runtime/tree/gui/TreeViewer.java,L6051,20,0,386,0,44,3,1300,0
381,L116,Antlr4ErrorLog.java,antlr4-maven-plugin/src/main/java/org/antlr/mojo/antlr4/Antlr4ErrorLog.java,L115,1,0,23,0,9,2,1843,1
382,L117,Antlr4Mojo.java,antlr4-maven-plugin/src/main/java/org/antlr/mojo/antlr4/Antlr4Mojo.java,L115,39,0,268,1,45,2,1843,1
383,L472,Tool.java,tool/src/org/antlr/v4/Tool.java,L471,108,0,626,1,158,2,1843,1
384,L7387,AnalysisPipeline.java,tool/src/org/antlr/v4/analysis/AnalysisPipeline.java,L7386,12,0,73,0,49,2,1843,0
385,L7388,LeftRecursionDetector.java,tool/src/org/antlr/v4/analysis/LeftRecursionDetector.java,L7386,14,0,82,0,20,2,1843,0
386,L7389,LeftRecursiveRuleAltInfo.java,tool/src/org/antlr/v4/analysis/LeftRecursiveRuleAltInfo.java,L7386,1,0,25,0,8,2,1843,0
387,L7390,LeftRecursiveRuleAnalyzer.java,tool/src/org/antlr/v4/analysis/LeftRecursiveRuleAnalyzer.java,L7386,53,0,301,0,22,2,1843,0
388,L7391,LeftRecursiveRuleTransformer.java,tool/src/org/antlr/v4/analysis/LeftRecursiveRuleTransformer.java,L7386,17,0,155,1,34,2,1300,0
389,L7839,ATNFactory.java,tool/src/org/antlr/v4/automata/ATNFactory.java,L7838,1,0,49,0,18,2,1300,0
390,L7840,ATNOptimizer.java,tool/src/org/antlr/v4/automata/ATNOptimizer.java,L7838,22,0,110,0,11,2,1843,0
391,L7841,ATNPrinter.java,tool/src/org/antlr/v4/automata/ATNPrinter.java,L7838,25,0,99,0,16,2,1843,0
392,L7842,ATNSerializer.java,tool/src/org/antlr/v4/automata/ATNSerializer.java,L7838,76,0,376,1,61,2,1300,0
393,L7843,ATNVisitor.java,tool/src/org/antlr/v4/automata/ATNVisitor.java,L7838,3,0,22,0,7,2,1843,0
394,L7844,LexerATNFactory.java,tool/src/org/antlr/v4/automata/LexerATNFactory.java,L7838,29,0,239,2,44,2,1300,0
395,L7845,ParserATNFactory.java,tool/src/org/antlr/v4/automata/ParserATNFactory.java,L7838,63,0,527,0,79,2,1300,0
