,ID,Name,LongName,Parent,McCC,CLOC,LLOC,Number of committers,Number of developer commits,Number of previous modifications,Number of previous fixes,Number of bugs
172,L16220,ConditionalBrush.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/brush/ConditionalBrush.java,L16217,5,0,40,0,0,1,0,0
173,L16221,Empty.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/brush/Empty.java,L16217,1,0,8,0,0,1,0,0
174,L16222,Fill.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/brush/Fill.java,L16217,4,0,43,0,0,1,0,0
175,L16223,Outline.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/brush/Outline.java,L16217,1,0,24,0,0,1,0,0
176,L16224,ScalingFill.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/brush/ScalingFill.java,L16217,7,0,51,0,0,1,0,0
177,L16518,AxisClip.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/clip/AxisClip.java,L16517,1,0,33,0,0,1,0,0
178,L16519,Clip.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/clip/Clip.java,L16517,2,0,22,0,0,1,0,0
179,L16560,GraphicalComponent.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/component/GraphicalComponent.java,L16559,2,0,37,0,0,1,0,0
180,L16561,GraphicalComponentWizardUI.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/component/GraphicalComponentWizardUI.java,L16559,6,0,139,1,70,2,0,0
181,L16562,GraphicalModel.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/component/GraphicalModel.java,L16559,1,0,18,0,0,1,0,0
182,L16766,RegularPolygon.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/shape/RegularPolygon.java,L16765,2,0,13,0,0,1,0,0
183,L16803,StateSensitive.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/state/StateSensitive.java,L16802,1,0,6,0,0,1,0,0
184,L16810,GraphicalControlPanel.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/view/GraphicalControlPanel.java,L16809,31,0,314,0,0,1,0,0
185,L16811,GraphicalManifestation.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/view/GraphicalManifestation.java,L16809,18,0,155,0,0,1,0,0
186,L16812,GraphicalSettings.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/view/GraphicalSettings.java,L16809,38,0,304,1,70,2,0,0
187,L16813,StaticGraphicalView.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/view/StaticGraphicalView.java,L16809,8,0,120,0,0,1,0,0
188,L16814,SVGRasterizer.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/view/SVGRasterizer.java,L16809,18,0,163,0,0,1,0,0
189,L16214,GraphicalComponentProviderTest.java,dynamicGraphics/src/test/java/gov/nasa/arc/mct/graphics/GraphicalComponentProviderTest.java,L16213,9,0,55,0,0,1,0,0
190,L16215,GraphicalViewPolicyTest.java,dynamicGraphics/src/test/java/gov/nasa/arc/mct/graphics/GraphicalViewPolicyTest.java,L16213,2,0,80,0,0,1,0,0
191,L16226,BrushTest.java,dynamicGraphics/src/test/java/gov/nasa/arc/mct/graphics/brush/BrushTest.java,L16225,28,0,172,0,0,1,0,0
192,L16564,GraphicalComponentTest.java,dynamicGraphics/src/test/java/gov/nasa/arc/mct/graphics/component/GraphicalComponentTest.java,L16563,1,0,16,0,0,1,0,0
193,L16565,GraphicalWizardTest.java,dynamicGraphics/src/test/java/gov/nasa/arc/mct/graphics/component/GraphicalWizardTest.java,L16563,7,0,80,1,70,2,0,0
194,L16768,RegularPolygonTest.java,dynamicGraphics/src/test/java/gov/nasa/arc/mct/graphics/shape/RegularPolygonTest.java,L16767,4,0,34,0,0,1,0,0
195,L16816,GraphicalControlPanelTest.java,dynamicGraphics/src/test/java/gov/nasa/arc/mct/graphics/view/GraphicalControlPanelTest.java,L16815,2,0,140,0,0,1,0,0
196,L16817,GraphicalManifestationTest.java,dynamicGraphics/src/test/java/gov/nasa/arc/mct/graphics/view/GraphicalManifestationTest.java,L16815,12,0,138,0,0,1,0,0
197,L16818,GraphicalSettingsTest.java,dynamicGraphics/src/test/java/gov/nasa/arc/mct/graphics/view/GraphicalSettingsTest.java,L16815,2,0,107,1,70,2,0,0
198,L16819,StaticGraphicalViewTest.java,dynamicGraphics/src/test/java/gov/nasa/arc/mct/graphics/view/StaticGraphicalViewTest.java,L16815,5,0,92,0,0,1,0,0
199,L16820,SVGRasterizerTest.java,dynamicGraphics/src/test/java/gov/nasa/arc/mct/graphics/view/SVGRasterizerTest.java,L16815,7,0,99,0,0,1,0,0
200,L17748,Evaluator.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/api/Evaluator.java,L17747,1,0,7,0,0,1,0,0
201,L17749,EvaluatorCreationService.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/api/EvaluatorCreationService.java,L17747,1,0,6,0,0,1,0,0
202,L17750,Executor.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/api/Executor.java,L17747,1,0,8,0,0,1,0,0
203,L17751,MultiCreationService.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/api/MultiCreationService.java,L17747,1,0,5,1,70,1,0,0
204,L17752,package-info.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/api/package-info.java,L17747,1,0,1,0,0,1,0,0
205,L17781,EvaluatorComponent.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/EvaluatorComponent.java,L17780,7,0,90,0,0,1,0,0
206,L17782,EvaluatorComponentProvider.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/EvaluatorComponentProvider.java,L17780,2,0,59,0,0,1,0,0
207,L17783,EvaluatorCreationServiceImpl.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/EvaluatorCreationServiceImpl.java,L17780,1,0,23,0,0,1,0,0
208,L17784,EvaluatorData.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/EvaluatorData.java,L17780,1,0,29,0,0,1,0,0
209,L17785,EvaluatorModelRole.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/EvaluatorModelRole.java,L17780,1,0,12,0,0,1,0,0
210,L17786,EvaluatorProviderRegistry.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/EvaluatorProviderRegistry.java,L17780,4,0,33,0,0,1,0,0
211,L17787,EvaluatorWizardUI.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/EvaluatorWizardUI.java,L17780,3,0,122,1,70,2,0,0
212,L17788,MultiComponent.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/MultiComponent.java,L17780,13,0,104,2,590,4,0,0
213,L17789,MultiComponentProvider.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/MultiComponentProvider.java,L17780,2,0,63,1,70,1,0,0
214,L17790,MultiCreationServiceImpl.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/MultiCreationServiceImpl.java,L17780,1,0,23,1,70,1,0,0
215,L17791,MultiData.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/MultiData.java,L17780,1,0,50,1,70,1,0,0
216,L17792,MultiModelRole.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/MultiModelRole.java,L17780,1,0,12,1,70,1,0,0
217,L17793,MultiProviderRegistry.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/MultiProviderRegistry.java,L17780,4,0,33,1,70,1,0,0
218,L17794,MultiWizardUI.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/MultiWizardUI.java,L17780,3,0,124,1,70,1,0,0
219,L18362,EnumEvaluator.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/enums/EnumEvaluator.java,L18361,17,0,152,0,0,1,0,0
220,L18363,MultiEvaluator.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/enums/MultiEvaluator.java,L18361,77,0,362,2,590,4,0,0
221,L18364,package-info.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/enums/package-info.java,L18361,1,0,1,0,0,1,0,0
222,L18365,PlaceObjectsInEnumAction.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/enums/PlaceObjectsInEnumAction.java,L18361,16,0,126,1,70,2,0,0
223,L18366,PlaceObjectsInEnumDialog.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/enums/PlaceObjectsInEnumDialog.java,L18361,5,0,157,0,0,1,0,0
224,L18367,PlaceObjectsInMultiAction.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/enums/PlaceObjectsInMultiAction.java,L18361,17,0,135,2,590,4,0,0
225,L18368,PlaceObjectsInMultiDialog.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/enums/PlaceObjectsInMultiDialog.java,L18361,5,0,157,1,70,1,0,0
226,L19165,Expression.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/expressions/Expression.java,L19164,3,0,38,0,0,1,0,0
227,L19166,ExpressionList.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/expressions/ExpressionList.java,L19164,7,0,71,0,0,1,0,0
228,L19167,ExpressionsFormattingController.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/expressions/ExpressionsFormattingController.java,L19164,18,0,55,0,0,1,0,0
229,L19168,ExpressionsFormattingControlsPanel.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/expressions/ExpressionsFormattingControlsPanel.java,L19164,10,0,332,0,0,1,0,0
230,L19169,ExpressionsViewManifestation.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/expressions/ExpressionsViewManifestation.java,L19164,19,0,374,0,0,2,0,0
231,L19170,MultiExpressionsController.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/expressions/MultiExpressionsController.java,L19164,16,0,56,1,70,1,0,0
232,L19171,MultiExpressionsFormattingControlsPanel.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/expressions/MultiExpressionsFormattingControlsPanel.java,L19164,48,0,689,2,70,5,0,0
233,L19172,MultiRuleExpression.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/expressions/MultiRuleExpression.java,L19164,3,0,76,1,70,1,0,0
234,L19173,MultiRuleExpressionList.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/expressions/MultiRuleExpressionList.java,L19164,7,0,87,1,70,1,0,0
235,L19174,MultiViewManifestation.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/expressions/MultiViewManifestation.java,L19164,42,0,523,2,590,4,0,0
236,L19175,package-info.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/expressions/package-info.java,L19164,1,0,1,0,0,1,0,0
237,L20352,EvaluatorProvider.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/spi/EvaluatorProvider.java,L20351,1,0,7,0,0,1,0,0
238,L20353,MultiProvider.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/spi/MultiProvider.java,L20351,1,0,7,1,70,1,0,0
239,L20363,EnumeratorViewPolicy.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/view/EnumeratorViewPolicy.java,L20362,4,0,29,0,0,1,0,0
240,L20364,EvaluatorComponentPreferredViewPolicy.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/view/EvaluatorComponentPreferredViewPolicy.java,L20362,5,0,36,0,0,1,0,0
241,L20365,EvaluatorViewPolicy.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/view/EvaluatorViewPolicy.java,L20362,4,0,27,1,70,2,0,0
242,L20367,MultiChildRemovalPolicy.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/view/MultiChildRemovalPolicy.java,L20362,6,0,31,1,70,1,0,0
243,L20368,MultiCompositionPolicy.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/view/MultiCompositionPolicy.java,L20362,5,0,32,1,70,1,0,0
244,L17803,TestEvaluatorComponent.java,evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/component/TestEvaluatorComponent.java,L17802,1,0,96,1,70,1,0,0
245,L17804,TestEvaluatorComponentProvider.java,evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/component/TestEvaluatorComponentProvider.java,L17802,1,0,69,1,70,1,0,0
246,L17805,TestEvaluatorCreationServiceImpl.java,evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/component/TestEvaluatorCreationServiceImpl.java,L17802,1,0,48,1,70,1,0,0
247,L18371,MultiEvaluatorTest.java,evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/enums/MultiEvaluatorTest.java,L18369,6,0,166,1,70,1,0,0
248,L18372,PlaceObjectsInEnumActionTest.java,evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/enums/PlaceObjectsInEnumActionTest.java,L18369,2,0,122,1,70,1,0,0
249,L18373,PlaceObjectsInMultiActionTest.java,evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/enums/PlaceObjectsInMultiActionTest.java,L18369,2,0,123,1,70,1,0,0
250,L19179,ExpressionTest.java,evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/expressions/ExpressionTest.java,L19176,1,0,17,1,70,1,0,0
251,L19180,MultiExpressionsControlPanelTest.java,evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/expressions/MultiExpressionsControlPanelTest.java,L19176,1,0,111,2,590,4,0,0
252,L19181,MultiExpressionsFormattingControllerTest.java,evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/expressions/MultiExpressionsFormattingControllerTest.java,L19176,1,0,64,1,70,1,0,0
253,L20629,PlotViewProvider.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/PlotViewProvider.java,L20628,1,0,35,1,70,1,0,0
254,L20668,AbstractPlottingPackage.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/AbstractPlottingPackage.java,L20667,1,0,107,2,70,4,0,0
255,L20669,HighPrecisionLinearRegression.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/HighPrecisionLinearRegression.java,L20667,19,0,213,2,590,2,0,0
256,L20670,LegendEntry.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/LegendEntry.java,L20667,50,0,404,2,70,14,0,0
257,L20672,LinearRegression.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/LinearRegression.java,L20667,2,0,91,1,70,2,0,0
258,L20673,LinearXYPlotLineWrapper.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/LinearXYPlotLineWrapper.java,L20667,4,0,50,2,70,3,0,0
259,L20674,MarqueeZoomListener.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/MarqueeZoomListener.java,L20667,11,0,176,2,590,9,1,0
260,L20676,PlotAbstraction.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/PlotAbstraction.java,L20667,1,0,155,2,70,7,0,0
261,L20677,PlotConstants.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/PlotConstants.java,L20667,1,0,197,2,70,8,0,1
262,L20679,PlotDataCursor.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/PlotDataCursor.java,L20667,7,0,206,2,70,4,0,0
263,L20680,PlotDataManager.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/PlotDataManager.java,L20667,64,0,369,2,70,9,0,0
264,L20681,PlotDataSeries.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/PlotDataSeries.java,L20667,46,0,284,2,70,16,0,0
265,L20684,PlotLineGlobalConfiguration.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/PlotLineGlobalConfiguration.java,L20667,12,0,65,2,70,3,0,0
266,L20685,PlotLineShapePalette.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/PlotLineShapePalette.java,L20667,8,0,169,2,70,8,0,0
267,L20686,PlotLocalControlsManager.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/PlotLocalControlsManager.java,L20667,57,0,435,2,590,9,1,0
268,L20687,PlotMarkerIcon.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/PlotMarkerIcon.java,L20667,8,0,89,2,70,5,0,0
269,L20691,PlotterPlot.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/PlotterPlot.java,L20667,73,0,866,2,70,4,0,0
270,L20693,PlotView.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/PlotView.java,L20667,98,0,1039,2,70,11,0,1
271,L26101,PlotViewPolicy.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/policy/PlotViewPolicy.java,L26099,38,0,132,1,70,1,0,0
272,L26205,AbbreviatingPlotLabelingAlgorithm.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/utils/AbbreviatingPlotLabelingAlgorithm.java,L26204,6,0,79,2,70,3,0,0
273,L26207,MenuItemSpinner.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/utils/MenuItemSpinner.java,L26204,21,0,122,2,70,3,0,0
274,L26209,TruncatingLabel.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/utils/TruncatingLabel.java,L26204,3,0,28,2,70,3,0,0
275,L26381,LegendEntryPopupMenuFactory.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/view/LegendEntryPopupMenuFactory.java,L26378,18,0,315,2,70,15,0,0
276,L26388,PlotPersistanceHandler.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/view/PlotPersistanceHandler.java,L26378,32,0,215,2,70,11,0,0
277,L26389,PlotSettingController.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/view/PlotSettingController.java,L26378,18,0,150,2,70,4,0,0
278,L26390,PlotSettingsControlPanel.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/view/PlotSettingsControlPanel.java,L26378,210,0,2598,2,70,6,0,1
279,L26391,PlotViewFactory.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/view/PlotViewFactory.java,L26378,9,0,80,2,70,3,0,1
280,L26392,PlotViewManifestation.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/view/PlotViewManifestation.java,L26378,35,0,366,2,70,9,0,1
281,L20699,ShellPlotPackageImplementation.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/bridge/ShellPlotPackageImplementation.java,L20698,1,0,272,2,70,4,0,0
282,L20701,TestLegendEntryPopup.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/bridge/TestLegendEntryPopup.java,L20698,9,0,184,2,70,9,0,0
283,L20702,TestLimitArrowIndicators.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/bridge/TestLimitArrowIndicators.java,L20698,8,0,754,2,70,4,0,0
284,L20703,TestLinearRegression.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/bridge/TestLinearRegression.java,L20698,2,0,31,2,590,3,0,0
285,L20708,TestPlotDataManager.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/bridge/TestPlotDataManager.java,L20698,4,0,477,2,70,3,0,0
286,L20709,TestPlotDataSeries.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/bridge/TestPlotDataSeries.java,L20698,1,0,388,2,70,7,0,0
287,L20713,TestPlotLineShapePalette.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/bridge/TestPlotLineShapePalette.java,L20698,16,0,89,2,70,3,0,0
288,L20715,TestPlotMarkerIcon.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/bridge/TestPlotMarkerIcon.java,L20698,14,0,106,2,70,4,0,0
289,L20716,TestPlotterPlot.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/bridge/TestPlotterPlot.java,L20698,5,0,190,2,70,3,0,0
290,L20717,TestPlotTimeSyncLine.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/bridge/TestPlotTimeSyncLine.java,L20698,1,0,349,2,70,4,0,0
291,L20720,TestQuinnCurtisPlot.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/bridge/TestQuinnCurtisPlot.java,L20698,5,0,489,2,70,4,0,0
292,L26398,TestNonTimeEntryOnPlotSettingControlPanel.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/view/TestNonTimeEntryOnPlotSettingControlPanel.java,L26396,1,0,176,1,70,1,0,0
293,L26400,TestPlotControlsLayout.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/view/TestPlotControlsLayout.java,L26396,1,0,70,1,70,1,0,0
294,L26401,TestPlotPersistanceHandler.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/view/TestPlotPersistanceHandler.java,L26396,15,0,94,2,70,7,0,0
295,L26402,TestPlotSettingController.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/view/TestPlotSettingController.java,L26396,1,0,102,2,70,4,0,0
296,L26403,TestPlotSettingsControlPanel.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/view/TestPlotSettingsControlPanel.java,L26396,14,0,330,2,70,5,0,0
297,L26405,TestPlotViewRole.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/view/TestPlotViewRole.java,L26396,5,0,579,2,70,5,0,0
298,L26407,TestTimeEntryOnPlotSettingControlPanel.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/view/TestTimeEntryOnPlotSettingControlPanel.java,L26396,1,0,107,1,70,1,0,0
299,L29196,TestTruncatingLabel.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/util/TestTruncatingLabel.java,L29195,6,0,50,2,70,4,0,0
300,L29227,LimitLineComponent.java,limits/src/main/java/gov/nasa/arc/mct/limits/LimitLineComponent.java,L29225,5,0,119,3,70,6,0,0
301,L29229,LimitLineCreateWizardUI.java,limits/src/main/java/gov/nasa/arc/mct/limits/LimitLineCreateWizardUI.java,L29225,4,0,119,1,70,1,0,0
302,L29230,LimitLineEditor.java,limits/src/main/java/gov/nasa/arc/mct/limits/LimitLineEditor.java,L29225,5,0,53,1,70,1,0,0
303,L29254,LimitEventProvider.java,limits/src/main/java/gov/nasa/arc/mct/limits/data/LimitEventProvider.java,L29252,10,0,80,1,70,1,0,0
304,L29255,TimeServiceImpl.java,limits/src/main/java/gov/nasa/arc/mct/limits/data/TimeServiceImpl.java,L29252,1,0,13,3,70,5,0,0
305,L29241,LimitLineComponentTest.java,limits/src/test/java/gov/nasa/arc/mct/limits/LimitLineComponentTest.java,L29238,1,0,44,1,70,1,0,0
306,L31413,MockPlatform.java,tests/src/main/java/gov/nasa/arc/mct/platform/spi/MockPlatform.java,L31412,1,0,226,2,70,11,0,0
307,L38311,LabeledTable.java,tableViews/src/main/java/gov/nasa/arc/mct/table/gui/LabeledTable.java,L38308,197,0,1011,1,70,1,0,1
308,L41011,TableFormattingConstants.java,tableViews/src/main/java/gov/nasa/arc/mct/table/view/TableFormattingConstants.java,L40999,1,0,88,1,70,1,0,0
309,L39607,TableStructureTest.java,tableViews/src/test/java/gov/nasa/arc/mct/table/model/TableStructureTest.java,L39602,13,0,330,3,70,8,0,0
310,L40609,TableViewPolicyTest.java,tableViews/src/test/java/gov/nasa/arc/mct/table/policy/TableViewPolicyTest.java,L40608,3,0,241,3,70,8,0,0
311,L47200,CreateExecutableButtonComponentWizardUI.java,executableButtons/src/main/java/gov/nasa/jsc/mct/executable/buttons/CreateExecutableButtonComponentWizardUI.java,L47199,3,0,109,1,70,1,0,0
