,degree_sum,betweenness_sum,closeness_sum,Developers,clustering_sum,eigenvector_sum,pagerank_sum,hubs_sum,Number of Hubs,bug_probability,committer,len_developers,filename
2506,-0.9168850671676082,-0.7246587574095181,-1.2834831796817188,-1.2992793174703166,-1.6035429348834496,-1.059646479087528,-0.9237378514262032,-1.0596450996716622,-0.4054636081092894,-7.066998688987152,"['lvca' 'laa' 'oflaschel' 'henryzhao81' ""Luigi Dell'Aquila""
 'Davide Marqu�s' 'w3aponx' 'Artem Orobets' 'lomakin.andrey@gmail.com'
 'Enisher@gmail.com']",10,core/src/main/java/com/orientechnologies/orient/core/index/OIndexDefinitionFactory.java
1756,-1.1416927427338543,-0.6266620385740705,-1.6502312397295855,-1.8971133182414368,-2.4636407714565243,-1.3378763464958623,-1.1258792488212304,-1.3378783738309457,-0.6931451805619453,-4.644286904548998,['t00thpick1' 'TfT_02' 'GJ' 'bm01'],4,src/main/java/com/gmail/nossr50/skills/axes/AxesManager.java
3177,-1.3508331886348761,-0.9929455302948212,-1.5577382213389828,-1.6582228266173136,-1.938133083462488,-1.4788908918112385,-1.3198525858343182,-1.4788933114583855,-0.8472955270565926,-13.815510557964275,"['Phillip Verheyden' 'Elbert Bautista' 'Kelly Tisdell' 'Priyesh Patel'
 'Andre Azzolini']",5,core/broadleaf-framework-web/src/main/java/org/broadleafcommerce/core/web/api/endpoint/checkout/CheckoutEndpoint.java
5843,-2.4554604973471306,-1.6236879972031797,-3.2872071357068653,-3.761157116618036,-4.404920237103672,-2.7228769787565503,-2.457816728607087,-2.7228827357064294,-2.0148955205703896,-13.815510557964275,['Ali' 'Peter Veentjer'],2,hazelcast/src/test/java/com/hazelcast/spi/impl/operationservice/impl/InvocationFutureGetNewInstanceTest.java
3885,-1.0997580504282178,-0.48016763703281795,-1.314329191591293,-1.4170618947951519,-1.7072668613969977,-1.3203799042230675,-1.0027314598399433,-1.3203909163870953,-0.9808265863486152,-13.815510557964275,"['Mattias Persson' 'Jim Webber' 'rickardoberg' 'Jacob Hansson'
 'Andres Taylor' 'Anders Nawroth' 'Peter Neubauer' 'Vivek Prahlad'
 'jimwebber']",9,community/server/src/main/java/org/neo4j/server/rest/security/SecurityFilter.java
64,-0.4470125473858956,-0.1838843408105518,-0.788428519092631,-1.0986092886726098,-1.5041816857039496,-0.5525704735603336,-0.4378390716002355,-0.5525695248507623,-0.6931451805619453,-4.297211908919784,['Terence Parr' 'Sam Harwell' 'parrt'],3,tool/src/org/antlr/v4/semantics/SemanticPipeline.java
814,-2.5480109248416993,-2.784480484759284,-2.944340490208337,-3.068031435364739,-3.0534173624597623,-2.5450884689907323,-2.6281852534968486,-2.5450896240379857,-2.708035201214709,-7.2499359764887945,['Asım Arslan' 'sancar' 'Emrah Kocaman'],3,hazelcast/src/main/java/com/hazelcast/client/impl/protocol/parameters/DestroyProxyParameters.java
5327,-4.054621640825661,-2.952864731932892,-3.2475364294196973,-3.465703903311716,-2.8030073986548523,-3.5739791239775247,-3.910024260106816,-3.573973790512197,-13.815510557964275,-13.815510557964275,['Arjan Wulder' 'kbeck'],2,src/test/java/org/junit/tests/running/classes/UseSuiteAsASuperclassTest.java
4271,-4.02291203427369,-3.5350126102727324,-4.588606496392126,-13.815510557964275,-4.2650209215334245,-4.1036398357496715,-3.9635341101771986,-4.103642398887631,-13.815510557964275,-13.815510557964275,['l.garulli'],1,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandSQLResultset.java
3255,-13.815510557964275,-4.0739937829844965,-13.815510557964275,-13.815510557964275,-4.524801304536535,-13.815510557964275,-6.271527614283179,-13.815510557964275,-13.815510557964275,-13.815510557964275,['Talip Ozturk'],1,hazelcast-wm/src/main/java/com/hazelcast/web/Context.java
3680,-1.7604031245460705,-1.293296256905618,-2.1600588082098544,-2.3513647572186023,-2.8772498377196496,-1.9650222503742785,-1.7333936728377497,-1.9650247530740828,-0.8472955270565926,-13.815510557964275,['Andre Azzolini' 'Kelly Tisdell' 'jefffischer'],3,core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/search/dao/ProductsByCategoryWithOrder.java
4147,-1.1318732808428438,-0.6068058955684339,-1.535452909418121,-1.6817531990281718,-2.1475163278360823,-1.2765355919994543,-1.1167463195981375,-1.2765381752674834,-0.7621379091920498,-13.815510557964275,"['Ali' 'Ahmet MIRCIK' 'Mehmet Dogan' 'Mesut Celik' 'Fuad Malikov'
 'Enes Akar' 'sancar' 'ahmetmircik' 'hasancelik']",9,hazelcast/src/test/java/com/hazelcast/map/mapstore/writebehind/WriteBehindQueueTest.java
665,-0.43505792780596303,-0.2056589782369917,-0.6127595173857789,-0.6701557077917021,-0.7998796106002083,-0.4877739976473908,-0.44266260915798417,-0.4877751287818773,-0.1430996897951851,-7.2499359764887945,"['Mesut Celik' 'Ali' 'Donnerbart' 'Emrah Kocaman' 'Chris Szmajda'
 'ahmetmircik' 'Mehmet Dogan' 'serkanozal' 'Talip Ozturk' 'hasancelik'
 'Burak Emre Kabakcı' 'sancar' 'Peter Veentjer' 'lukasblu'
 'Lukas Blunschi' 'Ali Gurbuz' 'noctarius' 'danny' 'enesakar'
 'Emanuele Gherardini' 'Noctarius' 'mustafa sancar koyunlu'
 'Christoph Engelbert']",23,hazelcast-client/src/main/java/com/hazelcast/client/proxy/ClientReplicatedMapProxy.java
1556,-0.7372520699390449,-0.22097468412807592,-1.1308149074178169,-1.2762898825786493,-1.7525039081236202,-0.8979151783763822,-0.7219403483428162,-0.8979180830841199,-0.3101535646684057,-6.844940316787382,"['Ali' 'Peter Veentjer' 'ahmetmircik' 'Mehmet Dogan' 'serkanozal' 'sancar'
 'lukasblu' 'Ali Gurbuz' 'hasancelik' 'danny' 'Enes Akar' 'enesakar'
 'Fuad Malikov']",13,hazelcast/src/main/java/com/hazelcast/util/executor/PoolExecutorThreadFactory.java
33,-0.376808394721732,-0.1604465782636688,-0.5060841777197563,-0.6931451805619453,-1.011652554756848,-0.4422513641306576,-0.3559222774087208,-0.4422505880808506,-0.6931451805619453,-4.990285597582178,['Terence Parr' 'Sam Harwell' 'parrt' 'sharwell'],4,runtime/Java/src/org/antlr/v4/runtime/FailedPredicateException.java
2203,-0.2885994334109204,-0.057413028500017074,-0.9841885140545475,-1.2992793174703166,-1.4995846128648425,-0.4895046502938969,-0.2673327897028178,-0.4895018206966,9.999994999180668e-07,-6.523614983252259,['Trustin Lee' 'Norman Maurer' 'norman' 'Cruz Bishop'],4,example/src/main/java/io/netty/example/uptime/UptimeClientHandler.java
2531,-0.6351916506642522,-0.6331297183302463,-1.0341998207507246,-1.0986092886726098,-1.5228238735250932,-0.7193017365538549,-0.6606886045599187,-0.7193006117633132,-0.4054636081092894,-5.458499315515146,"['lvca' 'oflaschel' 'tglman' 'laa' 'henryzhao81' 'enisher'
 'Charles Baptiste' ""Luigi Dell'Aquila"" 'Davide Marqu�s' 'Artem Orobets'
 'w3aponx' 'Andrey Lomakin']",12,core/src/main/java/com/orientechnologies/orient/core/index/engine/OLocalHashTableIndexEngine.java
5354,-1.085950929536423,-0.4419608128242688,-1.4637917563915428,-1.6582228266173136,-2.1114343467888927,-1.2482786251368274,-1.0730642072781056,-1.2482789966184324,-0.559614037936954,-13.815510557964275,"['Phillip Verheyden' 'Jerry Ocanas' 'jefffischer' 'Elbert Bautista'
 'Brian Polster']",5,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/url/dao/URLHandlerDao.java
1218,-1.4274283432158057,-0.9450555573539124,-1.823514986846263,-1.9694334798245208,-2.217036141821561,-1.5311030064136184,-1.4371224772072124,-1.5311055268124991,-1.0986092886726098,-7.2499359764887945,"['Donnerbart' 'Ahmet Mircik' 'Ali Gurbuz' 'sancar' 'hasancelik'
 'ahmetmircik' 'Mehmet Dogan']",7,hazelcast/src/main/java/com/hazelcast/map/impl/mapstore/AbstractMapDataStore.java
2099,-0.3689484489189732,-0.06412951550525421,-1.2329630369508384,-1.7047425922535502,-2.458575323098491,-0.6366628835859532,-0.3345767751539069,-0.636659254594138,9.999994999180668e-07,-6.523614983252259,['Norman Maurer' 'Idel Pivnitskiy' 'Trustin Lee'],3,common/src/main/java/io/netty/util/concurrent/GlobalEventExecutor.java
2500,-0.3542897274144037,-0.1220760620976226,-0.8263277983087074,-1.0115981616822611,-1.5362692189080531,-0.4632916506749601,-0.3732567318588015,-0.4632903336938328,9.999994999180668e-07,-5.969168454937518,"['lvca' 'laa' 'Ilia Naryzhny' ""Luigi Dell'Aquila"" 'Julian Neuhaus'
 'tglman' 'oflaschel' 'henryzhao81' 'enisher' 'Luca Garulli' 'maggiolo00'
 'Artem Orobets' 'MaDaPHaKa']",13,core/src/main/java/com/orientechnologies/orient/core/index/ODefaultIndexFactory.java
4095,-3.7015485309115537,-3.7103338658717817,-3.5282506762792347,-3.4964745620109685,-3.0506079386597653,-4.0589016470349435,-3.5259495380497143,-4.058936422996726,-13.815510557964275,-13.815510557964275,['Tobias Ivarsson' 'jimwebber'],2,community/server/src/test/java/org/neo4j/server/rest/repr/PropertiesRepresentationTest.java
2460,-0.9258806074723946,-0.7705682887121285,-1.288538878918715,-1.4170618947951519,-1.7152016296609989,-1.046026958448541,-0.9364411263167536,-1.0460257302161289,-0.4054636081092894,-7.066998688987152,"['Julian Neuhaus' 'lvca' 'tglman' 'Ilia Naryzhny' 'oflaschel' 'laa'
 'henryzhao81' 'l.garulli' 'l.garulli@gmail.com']",9,core/src/main/java/com/orientechnologies/orient/core/config/OContextConfiguration.java
1951,-0.11057653501266004,-0.013168108969258716,-0.4764011296589798,-0.6061339702386628,-0.9758500860958906,-0.2339045094551113,-0.10503580081263347,-0.233902996871192,9.999994999180668e-07,-7.216081359737848,"['Jakob Buchgraber' 'Scott Mitchell' 'Nitesh Kant' 'Trustin Lee'
 'Norman Maurer' 'Jestan Nirojan' 'Ngoc Dao']",7,codec-http/src/main/java/io/netty/handler/codec/http/HttpHeaders.java
1540,-2.5299926475828824,-2.0160182444109767,-3.3363629940106394,-3.761157116618036,-4.2633873148582815,-2.7509315331504745,-2.573957193830726,-2.75093687563148,-2.0148955205703896,-7.941676132672677,['Ali' 'Ali Gurbuz'],2,hazelcast/src/main/java/com/hazelcast/transaction/impl/xa/XATransactionImpl.java
5741,-1.5358214499403526,-0.6756957518158523,-2.676595761239679,-13.815510557964275,-13.815510557964275,-2.1583619852271227,-1.4588383333814252,-2.158358400291668,-0.6931451805619453,-13.815510557964275,['Matthias Broecheler'],1,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/transaction/addedrelations/SimpleAddedRelations.java
1760,-0.6121762735835343,-0.5161162840794683,-0.9123643273650476,-1.0498192673599025,-1.3134019501222838,-0.6605752453812088,-0.6425798154717649,-0.6605740015256223,-0.28768073911933645,-4.644286904548998,"['gmcferrin' 'Grant' 'U-YUE\\Sean' 'Glitchfinder' 'TfT_02' 'GJ' 'bm01'
 'NuclearW']",8,src/main/java/com/gmail/nossr50/skills/gathering/BlastMining.java
489,-0.902582200004242,-0.6500135280874879,-1.041472222883917,-1.0986092886726098,-1.2911666020880197,-0.9971691053418292,-0.8734967942773928,-0.9971699925452788,-0.33647083662219285,-6.905756277316967,"['Phillip Verheyden' 'Andre Azzolini' 'Jerry Ocanas' 'Cucchietti'
 'jefffischer' 'Priyesh Patel' 'Kelly Tisdell' 'Elbert Bautista']",8,core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/order/service/type/FulfillmentType.java
5175,-1.1066784724155747,-0.4099509227897661,-1.429428863668535,-1.5505926981365648,-1.9472419484495989,-1.3668281862256944,-1.0066592750140593,-1.3668352816229357,-0.8266762874727945,-13.815510557964275,"['Jacob Hansson' 'Mattias Persson' 'Andres Taylor' 'Lasse Westh-Nielsen'
 'Rickard Öberg' 'Anders Nawroth' 'System Administrator' 'Peter Neubauer']",8,community/server/src/plugintest/java/org/neo4j/server/plugins/PluginFunctionalTestHelper.java
2014,-0.14819848398096128,-0.023268812828174997,-0.4775775623098047,-0.6061339702386628,-0.7331619298748683,-0.2529340874435552,-0.1370847702421589,-0.2529328321713227,9.999994999180668e-07,-7.216081359737848,"['Scott Mitchell' 'Trustin Lee' 'Jeff Pinner' 'Bill Gallagher'
 'Justin Santa Barbara' 'Norman Maurer' 'Jestan Nirojan']",7,codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyHeaders.java
5386,-1.1670118031682897,-0.903664142794123,-2.5903490708396237,-13.815510557964275,-4.9332487852138085,-1.4581183345108732,-1.1529140019432698,-1.45811393043044,-0.6931451805619453,-13.815510557964275,['Norman Maurer'],1,handler/src/main/java/io/netty/handler/ssl/OpenSslX509Certificate.java
4031,-0.9944430997807384,-0.8516279348036119,-1.377372024046194,-1.5505926981365648,-1.7620526783286456,-1.082354030568794,-1.0150096523626468,-1.0823528738827672,-0.4054636081092894,-13.815510557964275,"[""Luigi Dell'Aquila"" 'lvca' 'Julian Neuhaus' 'henryzhao81' 'laa'
 'oflaschel' 'enisher' 'Davide Marqu�s']",8,core/src/main/java/com/orientechnologies/orient/core/db/record/OCurrentStorageComponentsFactory.java
1605,-0.6759528141124137,-0.25854114901781283,-1.2340731837998944,-1.3862903611278907,-1.5070718907056289,-0.8454496962883815,-0.6884600570949565,-0.8454503961830979,-0.28768073911933645,-4.86740445890485,"['Stefan Birkner' 'Tibor Digana' 'Nicolas A. Bérard-Nault'
 'Mark Michaelis' 'Kevin Cooney' 'Arjan Wulder' 'Juan Cortez'
 'Jesse Glick' 'David Saff']",9,src/test/java/org/junit/tests/experimental/categories/CategoriesAndParameterizedTest.java
5020,-3.4964745620109685,-5.893325061782546,-3.4684767893250297,-13.815510557964275,-2.6278823863283085,-3.0030955244214432,-3.6031225749424354,-3.0031003639495135,-13.815510557964275,-13.815510557964275,['Idel Pivnitskiy'],1,codec/src/main/java/io/netty/handler/codec/compression/Lz4FrameEncoder.java
538,-2.147516345184251,-1.4266520785054333,-2.734436212416769,-3.0445014379439197,-3.5812833846472603,-2.4267050012254074,-2.0991822022092412,-2.426702351651141,-1.2527594685014931,-6.905756277316967,['Phillip Verheyden' 'Andre Azzolini'],2,core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/util/domain/CodeTypeImpl.java
5802,-0.8877108872481364,-0.37697756447445385,-1.1048687811862097,-1.1939191684778796,-1.5137587172256124,-1.0817802879276297,-0.8139419843662073,-1.0817883412137668,-0.6931451805619453,-13.815510557964275,"['Rickard Öberg' 'Chris Gioran' 'Mattias Persson' 'Jacob Hansson'
 'Alistair Jones' 'Tobias Lindaaker' 'Pablo Pareja Tobes' 'Peter Neubauer'
 'Rickard Öberg' 'Anders Nawroth' 'Tobias Ivarsson']",11,community/jmx/src/main/java/org/neo4j/jmx/impl/PrimitivesBean.java
5932,-1.0660861929667664,-0.634793232302562,-2.484772033095374,-13.815510557964275,-5.095469164593216,-1.4103072879877017,-1.0141435315410845,-1.4103026532257137,-0.6931451805619453,-13.815510557964275,['Trustin Lee'],1,codec-socks/src/test/java/io/netty/handler/codec/socksx/v5/DefaultSocks5PasswordAuthRequestTest.java
870,-1.9141694869720516,-1.6667082690954245,-2.449784895279659,-2.6625734937948407,-3.1123741043541093,-2.064734463567278,-1.9528110973255624,-2.064738124100617,-1.6094329124466005,-7.2499359764887945,['Asım Arslan' 'sancar' 'Ali' 'Ali Gurbuz'],4,hazelcast/src/main/java/com/hazelcast/client/impl/protocol/parameters/XATransactionCommitParameters.java
2321,-0.4179377635060416,-0.06707321920035397,-1.563982514964734,-2.39788427285887,-4.318000999040237,-0.7379732646274119,-0.380652445093125,-0.7379687507066384,9.999994999180668e-07,-7.216081359737848,['Trustin Lee' 'Norman Maurer'],2,transport/src/main/java/io/netty/channel/CombinedChannelDuplexHandler.java
4667,-2.636675376873969,-2.888061966439485,-2.9662745927740124,-3.068031435364739,-2.951996981977424,-2.6219197580174707,-2.714543423871606,-2.6219208129368323,-2.708035201214709,-13.815510557964275,['Asım Arslan' 'sancar' 'Ubuntu'],3,hazelcast-client-new/src/test/java/com/hazelcast/client/txn/ClientTxnQueueTest.java
1731,-0.2836727230551238,-0.12004841150633415,-0.5052509012941969,-0.597835182575455,-0.7815841189516577,-0.32350250697812644,-0.2989283853767881,-0.3235014549236879,-0.1335302497680328,-4.644286904548998,"['TfT_02' 'GJ' 'riking' 'T00thpick1' 'bm01' 'NuclearW' 'shatteredbeam'
 'Glitchfinder' 'gmcferrin' 'Daniel Naylor' 'Grant' 'nossr50']",12,src/main/java/com/gmail/nossr50/party/PartyManager.java
2374,-0.4179377635060416,-0.06707321920035397,-1.563982514964734,-2.39788427285887,-4.318000999040237,-0.7379732646274119,-0.380652445093125,-0.7379687507066384,9.999994999180668e-07,-7.216081359737848,['Norman Maurer' 'Trustin Lee'],2,transport/src/main/java/io/netty/channel/socket/ServerSocketChannelConfig.java
2464,-0.988012226778772,-0.8099503552996234,-1.4903667164086418,-1.7047425922535502,-2.0097289750558933,-1.1063724386956528,-1.0122714904811012,-1.106370895587886,-0.4054636081092894,-7.066998688987152,"['lvca' 'laa' 'IT' 'Tglman' ""Luigi Dell'Aquila"" 'Julian Neuhaus' 'tglman']",7,core/src/main/java/com/orientechnologies/orient/core/conflict/OContentRecordConflictStrategy.java
5679,-1.817336104311124,-0.9637150439380336,-2.4380245050859077,-2.8033438810426583,-3.6865416337099113,-2.164748943559336,-1.7292450971728819,-2.1647545331052243,-1.6739711002525604,-13.815510557964275,['Jacob Hansson' 'Andres Taylor' 'Mattias Persson'],3,community/graph-algo/src/main/java/org/neo4j/graphalgo/impl/path/TraversalPathFinder.java
